,date,hour,type,古城
283128,20191021,21,PCA,38.06709515740407
283128,20191021,21,PM2.5,56.0
283134,20191021,22,PCA,1.2186163579026175
283134,20191021,22,PM2.5,42.0
283140,20191021,23,PCA,-17.503899568902163
283140,20191021,23,PM2.5,35.0
283146,20191022,0,PCA,-28.94326267093337
283146,20191022,0,PM2.5,29.0
283152,20191022,1,PCA,-26.838802283632674
283152,20191022,1,PM2.5,31.0
283158,20191022,2,PCA,-25.687699576373035
283158,20191022,2,PM2.5,32.0
283164,20191022,3,PCA,-15.1820394356809
283164,20191022,3,PM2.5,33.0
283170,20191022,4,PCA,-28.679677584993907
283170,20191022,4,PM2.5,31.0
283176,20191022,5,PCA,-40.97566706852764
283176,20191022,5,PM2.5,28.0
283182,20191022,6,PCA,-44.464149336154975
283182,20191022,6,PM2.5,30.0
283188,20191022,7,PCA,-47.2107483149598
283188,20191022,7,PM2.5,26.0
283194,20191022,8,PCA,-29.577482713774167
283194,20191022,8,PM2.5,33.0
283200,20191022,9,PCA,-20.192781457622058
283200,20191022,9,PM2.5,35.0
283206,20191022,10,PCA,-33.51212874964565
283206,20191022,10,PM2.5,35.0
283212,20191022,11,PCA,-36.38481043019814
283212,20191022,11,PM2.5,35.0
283218,20191022,12,PCA,-35.44560785654175
283218,20191022,12,PM2.5,38.0
283224,20191022,13,PCA,-29.304562166667868
283224,20191022,13,PM2.5,45.0
283230,20191022,14,PCA,-24.34367535831239
283230,20191022,14,PM2.5,51.0
283236,20191022,15,PCA,-15.761067134466327
283236,20191022,15,PM2.5,58.0
283242,20191022,16,PCA,-5.294452799232657
283242,20191022,16,PM2.5,67.0
283248,20191022,17,PCA,1.9924752265458217
283248,20191022,17,PM2.5,69.0
283254,20191022,18,PCA,20.898341025374158
283254,20191022,18,PM2.5,75.0
283260,20191022,19,PCA,61.59687133086882
283260,20191022,19,PM2.5,93.0
283266,20191022,20,PCA,82.37785656693734
283266,20191022,20,PM2.5,102.0
283272,20191022,21,PCA,91.43760984644176
283272,20191022,21,PM2.5,99.0
283278,20191022,22,PCA,49.70501590219302
283278,20191022,22,PM2.5,76.0
283284,20191022,23,PCA,24.67554300384258
283284,20191022,23,PM2.5,70.0
283290,20191023,0,PCA,19.01120054233639
283290,20191023,0,PM2.5,69.0
283296,20191023,1,PCA,4.565087421635941
283296,20191023,1,PM2.5,63.0
283302,20191023,2,PCA,-0.699699595882677
283302,20191023,2,PM2.5,62.0
283308,20191023,3,PCA,-10.199891361812835
283308,20191023,3,PM2.5,57.0
283314,20191023,4,PCA,-12.52370191268847
283314,20191023,4,PM2.5,58.0
283320,20191023,5,PCA,-10.572411427090369
283320,20191023,5,PM2.5,58.0
283326,20191023,6,PCA,-11.494533764751187
283326,20191023,6,PM2.5,55.0
283332,20191023,7,PCA,-8.224751178095095
283332,20191023,7,PM2.5,59.0
283338,20191023,8,PCA,-2.7502953306841436
283338,20191023,8,PM2.5,65.0
283344,20191023,9,PCA,6.775844165495215
283344,20191023,9,PM2.5,69.0
283350,20191023,10,PCA,20.27941929649021
283350,20191023,10,PM2.5,76.0
283356,20191023,11,PCA,16.914384636474946
283356,20191023,11,PM2.5,76.0
283374,20191023,14,PCA,32.285231586099776
283374,20191023,14,PM2.5,93.0
283380,20191023,15,PCA,32.04969311739961
283380,20191023,15,PM2.5,96.0
283386,20191023,16,PCA,32.279421093582165
283386,20191023,16,PM2.5,98.0
283392,20191023,17,PCA,44.65336867228107
283392,20191023,17,PM2.5,105.0
283398,20191023,18,PCA,56.85212060785903
283398,20191023,18,PM2.5,108.0
283404,20191023,19,PCA,108.78477555874598
283404,20191023,19,PM2.5,125.0
283410,20191023,20,PCA,122.56590791022234
283410,20191023,20,PM2.5,132.0
283416,20191023,21,PCA,114.85219073907888
283416,20191023,21,PM2.5,125.0
283422,20191023,22,PCA,90.88745446937963
283422,20191023,22,PM2.5,114.0
283428,20191023,23,PCA,85.77225686221853
283428,20191023,23,PM2.5,112.0
283434,20191024,0,PCA,85.45189636527411
283434,20191024,0,PM2.5,112.0
283440,20191024,1,PCA,83.52816674384945
283440,20191024,1,PM2.5,111.0
283446,20191024,2,PCA,72.81867926203938
283446,20191024,2,PM2.5,105.0
283452,20191024,3,PCA,67.14960170635477
283452,20191024,3,PM2.5,103.0
283458,20191024,4,PCA,58.801260064782305
283458,20191024,4,PM2.5,99.0
283464,20191024,5,PCA,64.6905017078345
283464,20191024,5,PM2.5,102.0
283470,20191024,6,PCA,70.763058244514
283470,20191024,6,PM2.5,108.0
283476,20191024,7,PCA,68.20383954888685
283476,20191024,7,PM2.5,107.0
283482,20191024,8,PCA,76.39603402355637
283482,20191024,8,PM2.5,112.0
283488,20191024,9,PCA,100.47144799638527
283488,20191024,9,PM2.5,126.0
283494,20191024,10,PCA,105.70743841090516
283494,20191024,10,PM2.5,129.0
283500,20191024,11,PCA,106.42403685527404
283500,20191024,11,PM2.5,130.0
283506,20191024,12,PCA,117.14971346885854
283506,20191024,12,PM2.5,136.0
283512,20191024,13,PCA,-40.010549285193996
283512,20191024,13,PM2.5,45.0
283518,20191024,14,PCA,-97.73595161306575
283518,20191024,14,PM2.5,11.0
283524,20191024,15,PCA,-90.1589380636603
283524,20191024,15,PM2.5,16.0
283530,20191024,16,PCA,-99.03981637091785
283530,20191024,16,PM2.5,11.0
283536,20191024,17,PCA,-102.19700441572999
283536,20191024,17,PM2.5,9.0
283542,20191024,18,PCA,-103.95616308830596
283542,20191024,18,PM2.5,5.0
283548,20191024,19,PCA,-95.44204290460155
283548,20191024,19,PM2.5,8.0
283554,20191024,20,PCA,-97.7458749692897
283554,20191024,20,PM2.5,6.0
283560,20191024,21,PCA,-98.95769236691166
283560,20191024,21,PM2.5,9.0
283566,20191024,22,PCA,-101.01873175564052
283566,20191024,22,PM2.5,8.0
283572,20191024,23,PCA,-102.03210399361608
283572,20191024,23,PM2.5,5.0
283578,20191025,0,PCA,-103.67829383815612
283578,20191025,0,PM2.5,8.0
283584,20191025,1,PCA,-104.02927296330273
283584,20191025,1,PM2.5,7.0
283590,20191025,2,PCA,-104.96400277218781
283590,20191025,2,PM2.5,6.0
283596,20191025,3,PCA,-103.93159547732095
283596,20191025,3,PM2.5,7.0
283602,20191025,4,PCA,-104.48843853763664
283602,20191025,4,PM2.5,6.0
283608,20191025,5,PCA,-104.2456458616773
283608,20191025,5,PM2.5,7.0
283614,20191025,6,PCA,-104.77343274773429
283614,20191025,6,PM2.5,6.0
283620,20191025,7,PCA,-105.16397701034515
283620,20191025,7,PM2.5,5.0
283626,20191025,8,PCA,-98.47760551425759
283626,20191025,8,PM2.5,10.0
283632,20191025,9,PCA,-97.07895923835778
283632,20191025,9,PM2.5,9.0
283638,20191025,10,PCA,-102.12838310400696
283638,20191025,10,PM2.5,9.0
283644,20191025,11,PCA,-104.68841277579399
283644,20191025,11,PM2.5,5.0
283650,20191025,12,PCA,-103.53493600126744
283650,20191025,12,PM2.5,6.0
283656,20191025,13,PCA,-106.13378339342069
283656,20191025,13,PM2.5,2.0
283662,20191025,14,PCA,-103.31530980255518
283662,20191025,14,PM2.5,6.0
283668,20191025,15,PCA,-100.17065021395884
283668,20191025,15,PM2.5,10.0
283674,20191025,16,PCA,-95.08956783220607
283674,20191025,16,PM2.5,6.0
283680,20191025,17,PCA,-87.11023062616634
283680,20191025,17,PM2.5,10.0
283686,20191025,18,PCA,-70.19560343031449
283686,20191025,18,PM2.5,14.0
283692,20191025,19,PCA,-57.94447510369472
283692,20191025,19,PM2.5,18.0
283698,20191025,20,PCA,-47.21717202942702
283698,20191025,20,PM2.5,20.0
283704,20191025,21,PCA,-25.13214569301043
283704,20191025,21,PM2.5,38.0
283710,20191025,22,PCA,-6.810259342409487
283710,20191025,22,PM2.5,43.0
283716,20191025,23,PCA,-19.143417278805646
283716,20191025,23,PM2.5,31.0
283722,20191026,0,PCA,-51.66963353424934
283722,20191026,0,PM2.5,19.0
283728,20191026,1,PCA,-55.61586425448453
283728,20191026,1,PM2.5,21.0
283734,20191026,2,PCA,-81.0144709887493
283734,20191026,2,PM2.5,13.0
283740,20191026,3,PCA,-93.2667628014102
283740,20191026,3,PM2.5,10.0
283746,20191026,4,PCA,-93.81094834768437
283746,20191026,4,PM2.5,10.0
283752,20191026,5,PCA,-89.21743675603139
283752,20191026,5,PM2.5,9.0
283758,20191026,6,PCA,-65.48932238973752
283758,20191026,6,PM2.5,14.0
283764,20191026,7,PCA,-73.60137960112039
283764,20191026,7,PM2.5,11.0
283770,20191026,8,PCA,-57.735439641343405
283770,20191026,8,PM2.5,21.0
283776,20191026,9,PCA,-66.51538827533416
283776,20191026,9,PM2.5,19.0
283782,20191026,10,PCA,-65.78300677187336
283782,20191026,10,PM2.5,19.0
283788,20191026,11,PCA,-74.67120769637116
283788,20191026,11,PM2.5,18.0
283794,20191026,12,PCA,-72.52879447888124
283794,20191026,12,PM2.5,20.0
283800,20191026,13,PCA,-69.87453580699906
283800,20191026,13,PM2.5,25.0
283806,20191026,14,PCA,-63.87188588779593
283806,20191026,14,PM2.5,30.0
283812,20191026,15,PCA,-48.23551210810683
283812,20191026,15,PM2.5,39.0
283818,20191026,16,PCA,-18.717286174673305
283818,20191026,16,PM2.5,60.0
283824,20191026,17,PCA,-18.672710573268123
283824,20191026,17,PM2.5,59.0
283830,20191026,18,PCA,-19.84990653247999
283830,20191026,18,PM2.5,55.0
283836,20191026,19,PCA,-6.174743822444055
283836,20191026,19,PM2.5,60.0
283842,20191026,20,PCA,13.615255973418083
283842,20191026,20,PM2.5,70.0
283848,20191026,21,PCA,17.64411521088224
283848,20191026,21,PM2.5,73.0
283854,20191026,22,PCA,27.485263871538773
283854,20191026,22,PM2.5,80.0
283860,20191026,23,PCA,9.019581012146084
283860,20191026,23,PM2.5,69.0
283866,20191027,0,PCA,-23.625833999708107
283866,20191027,0,PM2.5,49.0
283872,20191027,1,PCA,-14.004179721791123
283872,20191027,1,PM2.5,56.0
283878,20191027,2,PCA,-37.46047396588767
283878,20191027,2,PM2.5,39.0
283884,20191027,3,PCA,-32.645710638406264
283884,20191027,3,PM2.5,41.0
283890,20191027,4,PCA,-24.176576189475007
283890,20191027,4,PM2.5,46.0
283896,20191027,5,PCA,-22.79982688357131
283896,20191027,5,PM2.5,49.0
283902,20191027,6,PCA,-28.83153297703322
283902,20191027,6,PM2.5,44.0
283908,20191027,7,PCA,-26.341619451165297
283908,20191027,7,PM2.5,48.0
283914,20191027,8,PCA,-24.17239361324919
283914,20191027,8,PM2.5,49.0
283920,20191027,9,PCA,-15.145456210828698
283920,20191027,9,PM2.5,55.0
283926,20191027,10,PCA,-17.599676258842404
283926,20191027,10,PM2.5,54.0
283932,20191027,11,PCA,-27.90228665914406
283932,20191027,11,PM2.5,49.0
283938,20191027,12,PCA,-21.39535820758811
283938,20191027,12,PM2.5,52.0
283944,20191027,13,PCA,-17.505434085058585
283944,20191027,13,PM2.5,56.0
283950,20191027,14,PCA,-19.356737689522603
283950,20191027,14,PM2.5,56.0
283956,20191027,15,PCA,-27.696946080250765
283956,20191027,15,PM2.5,52.0
283962,20191027,16,PCA,-34.2886836727658
283962,20191027,16,PM2.5,50.0
283968,20191027,17,PCA,-30.97608283779339
283968,20191027,17,PM2.5,50.0
283974,20191027,18,PCA,-18.54130585380022
283974,20191027,18,PM2.5,56.0
283980,20191027,19,PCA,-7.639700712376202
283980,20191027,19,PM2.5,62.0
283986,20191027,20,PCA,8.750092656797941
283986,20191027,20,PM2.5,66.0
283992,20191027,21,PCA,40.01569996155617
283992,20191027,21,PM2.5,85.0
283998,20191027,22,PCA,73.21932399958209
283998,20191027,22,PM2.5,107.0
284004,20191027,23,PCA,59.5738869789473
284004,20191027,23,PM2.5,99.0
284010,20191028,0,PCA,29.763555391712966
284010,20191028,0,PM2.5,81.0
284016,20191028,1,PCA,20.38523167841059
284016,20191028,1,PM2.5,76.0
284022,20191028,2,PCA,2.202866336129359
284022,20191028,2,PM2.5,62.0
284028,20191028,3,PCA,16.506488792273363
284028,20191028,3,PM2.5,51.0
284034,20191028,4,PCA,29.738475610007928
284034,20191028,4,PM2.5,50.0
284040,20191028,5,PCA,88.26260790265056
284040,20191028,5,PM2.5,43.0
284046,20191028,6,PCA,58.06163283605315
284046,20191028,6,PM2.5,31.0
284052,20191028,7,PCA,-50.18065196674235
284052,20191028,7,PM2.5,43.0
284058,20191028,8,PCA,158.49562682055446
284058,20191028,8,PM2.5,45.0
284064,20191028,9,PCA,41.08789437390614
284064,20191028,9,PM2.5,30.0
284070,20191028,10,PCA,-15.042438201017102
284070,20191028,10,PM2.5,21.0
284076,20191028,11,PCA,-3.35174034135272
284076,20191028,11,PM2.5,26.0
284082,20191028,12,PCA,-42.186768835644735
284082,20191028,12,PM2.5,20.0
284088,20191028,13,PCA,-67.94572761207779
284088,20191028,13,PM2.5,16.0
284094,20191028,14,PCA,-71.80861505335885
284094,20191028,14,PM2.5,14.0
284100,20191028,15,PCA,-76.37821163761402
284100,20191028,15,PM2.5,13.0
284106,20191028,16,PCA,-71.72148058541173
284106,20191028,16,PM2.5,11.0
284112,20191028,17,PCA,-75.38488163437344
284112,20191028,17,PM2.5,12.0
284118,20191028,18,PCA,-79.45473776032526
284118,20191028,18,PM2.5,11.0
284124,20191028,19,PCA,-82.66209747746507
284124,20191028,19,PM2.5,16.0
284130,20191028,20,PCA,-80.49287163954895
284130,20191028,20,PM2.5,17.0
284136,20191028,21,PCA,-78.29823320189188
284136,20191028,21,PM2.5,13.0
284142,20191028,22,PCA,-85.36271972112672
284142,20191028,22,PM2.5,12.0
284148,20191028,23,PCA,-68.1457644434968
284148,20191028,23,PM2.5,18.0
284154,20191029,0,PCA,-75.45782601753963
284154,20191029,0,PM2.5,9.0
284160,20191029,1,PCA,-58.53250206411711
284160,20191029,1,PM2.5,16.0
284166,20191029,2,PCA,-43.64095273308269
284166,20191029,2,PM2.5,16.0
284172,20191029,3,PCA,14.152974748229678
284172,20191029,3,PM2.5,40.0
284178,20191029,4,PCA,-45.85325658006084
284178,20191029,4,PM2.5,13.0
284184,20191029,5,PCA,-53.59829314899781
284184,20191029,5,PM2.5,15.0
284190,20191029,6,PCA,-43.94634743388604
284190,20191029,6,PM2.5,20.0
284196,20191029,7,PCA,-39.83829324937875
284196,20191029,7,PM2.5,23.0
284202,20191029,8,PCA,-31.69682383387188
284202,20191029,8,PM2.5,24.0
284208,20191029,9,PCA,-40.50849730117514
284208,20191029,9,PM2.5,26.0
284214,20191029,10,PCA,-49.635699712639266
284214,20191029,10,PM2.5,25.0
284220,20191029,11,PCA,-40.30235878647733
284220,20191029,11,PM2.5,33.0
284226,20191029,12,PCA,-32.642230043210056
284226,20191029,12,PM2.5,42.0
284292,20191030,0,PCA,26.76601504260951
284292,20191030,0,PM2.5,46.0
284298,20191030,1,PCA,13.889467374760237
284298,20191030,1,PM2.5,37.0
284304,20191030,2,PCA,-7.5389447021069795
284304,20191030,2,PM2.5,31.0
284310,20191030,3,PCA,-8.364577342566124
284310,20191030,3,PM2.5,40.0
284316,20191030,4,PCA,-7.987518671197548
284316,20191030,4,PM2.5,40.0
284322,20191030,5,PCA,-22.911408962996262
284322,20191030,5,PM2.5,30.0
284328,20191030,6,PCA,-13.152662434255452
284328,20191030,6,PM2.5,44.0
284334,20191030,7,PCA,-13.611080591491318
284334,20191030,7,PM2.5,43.0
284340,20191030,8,PCA,-12.516676058655829
284340,20191030,8,PM2.5,44.0
284346,20191030,9,PCA,-9.13525723438734
284346,20191030,9,PM2.5,48.0
284352,20191030,10,PCA,-8.501788479844379
284352,20191030,10,PM2.5,50.0
284358,20191030,11,PCA,-9.68961020996582
284358,20191030,11,PM2.5,51.0
284364,20191030,12,PCA,-17.397748411227624
284364,20191030,12,PM2.5,41.0
284370,20191030,13,PCA,-24.81250214894882
284370,20191030,13,PM2.5,40.0
284376,20191030,14,PCA,-26.26677490238459
284376,20191030,14,PM2.5,52.0
284382,20191030,15,PCA,0.9914513221904429
284382,20191030,15,PM2.5,50.0
284388,20191030,16,PCA,4.991194213440386
284388,20191030,16,PM2.5,43.0
284394,20191030,17,PCA,-10.143944574072014
284394,20191030,17,PM2.5,48.0
284400,20191030,18,PCA,-0.2444043239356866
284400,20191030,18,PM2.5,47.0
284406,20191030,19,PCA,1.2515280507131057
284406,20191030,19,PM2.5,44.0
284412,20191030,20,PCA,18.689523890634373
284412,20191030,20,PM2.5,54.0
284418,20191030,21,PCA,20.75768823931095
284418,20191030,21,PM2.5,52.0
284424,20191030,22,PCA,4.330625708498093
284424,20191030,22,PM2.5,41.0
284430,20191030,23,PCA,-5.4156147918761475
284430,20191030,23,PM2.5,38.0
284436,20191031,0,PCA,-15.343185860749323
284436,20191031,0,PM2.5,30.0
284442,20191031,1,PCA,-8.746113181947349
284442,20191031,1,PM2.5,41.0
284448,20191031,2,PCA,-21.02595970532414
284448,20191031,2,PM2.5,29.0
284454,20191031,3,PCA,-29.63173421693155
284454,20191031,3,PM2.5,25.0
284460,20191031,4,PCA,-48.18736704158837
284460,20191031,4,PM2.5,12.0
284466,20191031,5,PCA,-73.21020409195198
284466,20191031,5,PM2.5,13.0
284472,20191031,6,PCA,-58.89687289056224
284472,20191031,6,PM2.5,17.0
284478,20191031,7,PCA,-39.076305174690056
284478,20191031,7,PM2.5,20.0
284484,20191031,8,PCA,-41.36151212636925
284484,20191031,8,PM2.5,21.0
284490,20191031,9,PCA,-37.121145122254084
284490,20191031,9,PM2.5,25.0
284496,20191031,10,PCA,-41.58898008484192
284496,20191031,10,PM2.5,21.0
284502,20191031,11,PCA,-59.46108861093547
284502,20191031,11,PM2.5,17.0
284508,20191031,12,PCA,-81.37318528591292
284508,20191031,12,PM2.5,15.0
284514,20191031,13,PCA,-86.59900972673718
284514,20191031,13,PM2.5,13.0
284520,20191031,14,PCA,-91.84651885096773
284520,20191031,14,PM2.5,11.0
284526,20191031,15,PCA,-81.73104694302125
284526,20191031,15,PM2.5,9.0
284532,20191031,16,PCA,-77.80528191764799
284532,20191031,16,PM2.5,8.0
284538,20191031,17,PCA,-55.41535870815167
284538,20191031,17,PM2.5,8.0
284544,20191031,18,PCA,-50.435497980558004
284544,20191031,18,PM2.5,11.0
284550,20191031,19,PCA,-16.7938413885124
284550,20191031,19,PM2.5,23.0
284556,20191031,20,PCA,30.134833730229442
284556,20191031,20,PM2.5,53.0
284562,20191031,21,PCA,36.54830210307052
284562,20191031,21,PM2.5,49.0
284568,20191031,22,PCA,7.717019002176346
284568,20191031,22,PM2.5,44.0
284574,20191031,23,PCA,-9.913334643087097
284574,20191031,23,PM2.5,38.0
284580,20191101,0,PCA,-52.39534391100432
284580,20191101,0,PM2.5,8.0
284586,20191101,1,PCA,-26.54962931382433
284586,20191101,1,PM2.5,20.0
284592,20191101,2,PCA,-34.59768429019226
284592,20191101,2,PM2.5,20.0
284598,20191101,3,PCA,-50.14584899382883
284598,20191101,3,PM2.5,11.0
284604,20191101,4,PCA,-53.1666236054484
284604,20191101,4,PM2.5,12.0
284610,20191101,5,PCA,-45.997691783201994
284610,20191101,5,PM2.5,15.0
284616,20191101,6,PCA,-42.93823126718895
284616,20191101,6,PM2.5,14.0
284622,20191101,7,PCA,-31.07472912219706
284622,20191101,7,PM2.5,22.0
284628,20191101,8,PCA,3.5923386044011227
284628,20191101,8,PM2.5,53.0
284634,20191101,9,PCA,19.828226378569763
284634,20191101,9,PM2.5,49.0
284640,20191101,10,PCA,-18.845938461727663
284640,20191101,10,PM2.5,37.0
284646,20191101,11,PCA,-24.80119690323725
284646,20191101,11,PM2.5,44.0
284652,20191101,12,PCA,-40.398055588279355
284652,20191101,12,PM2.5,32.0
284658,20191101,13,PCA,-39.46441618600219
284658,20191101,13,PM2.5,34.0
284664,20191101,14,PCA,-8.154604918720764
284664,20191101,14,PM2.5,62.0
284682,20191101,17,PCA,-38.51927206614812
284682,20191101,17,PM2.5,34.0
284688,20191101,18,PCA,-30.105969788411276
284688,20191101,18,PM2.5,36.0
284694,20191101,19,PCA,-24.257904134489767
284694,20191101,19,PM2.5,35.0
284700,20191101,20,PCA,-60.89984997359081
284700,20191101,20,PM2.5,13.0
284706,20191101,21,PCA,-66.73361566479949
284706,20191101,21,PM2.5,11.0
284712,20191101,22,PCA,-51.53901275845219
284712,20191101,22,PM2.5,13.0
284718,20191101,23,PCA,-44.47550193089334
284718,20191101,23,PM2.5,18.0
284724,20191102,0,PCA,-47.2137064424995
284724,20191102,0,PM2.5,16.0
284730,20191102,1,PCA,-42.39894311501809
284730,20191102,1,PM2.5,18.0
284736,20191102,2,PCA,-48.820315351072814
284736,20191102,2,PM2.5,15.0
284742,20191102,3,PCA,-50.19579514972561
284742,20191102,3,PM2.5,17.0
284748,20191102,4,PCA,-47.66171320818776
284748,20191102,4,PM2.5,22.0
284754,20191102,5,PCA,-46.73550968247412
284754,20191102,5,PM2.5,21.0
284760,20191102,6,PCA,-52.4509201926528
284760,20191102,6,PM2.5,17.0
284766,20191102,7,PCA,-47.322025820712284
284766,20191102,7,PM2.5,19.0
284772,20191102,8,PCA,-44.395365780659425
284772,20191102,8,PM2.5,23.0
284778,20191102,9,PCA,-41.81330732290347
284778,20191102,9,PM2.5,23.0
284784,20191102,10,PCA,-45.736909454546876
284784,20191102,10,PM2.5,25.0
284790,20191102,11,PCA,-42.13781938579508
284790,20191102,11,PM2.5,29.0
284796,20191102,12,PCA,-50.760742732864834
284796,20191102,12,PM2.5,29.0
284802,20191102,13,PCA,-53.99667077842538
284802,20191102,13,PM2.5,32.0
284808,20191102,14,PCA,-48.372510168561504
284808,20191102,14,PM2.5,36.0
284814,20191102,15,PCA,-44.1620274159059
284814,20191102,15,PM2.5,40.0
284820,20191102,16,PCA,-37.95601833172059
284820,20191102,16,PM2.5,42.0
284826,20191102,17,PCA,-30.58996003101358
284826,20191102,17,PM2.5,44.0
284832,20191102,18,PCA,-32.62194324548363
284832,20191102,18,PM2.5,43.0
284838,20191102,19,PCA,-34.09848453337595
284838,20191102,19,PM2.5,42.0
284844,20191102,20,PCA,-35.90358588626593
284844,20191102,20,PM2.5,41.0
284850,20191102,21,PCA,-32.01427866740011
284850,20191102,21,PM2.5,44.0
284856,20191102,22,PCA,-29.73523973012786
284856,20191102,22,PM2.5,45.0
284862,20191102,23,PCA,-35.18848227609316
284862,20191102,23,PM2.5,42.0
284868,20191103,0,PCA,-26.06467947690355
284868,20191103,0,PM2.5,48.0
284874,20191103,1,PCA,-40.79360763958016
284874,20191103,1,PM2.5,40.0
284880,20191103,2,PCA,-43.95419384105813
284880,20191103,2,PM2.5,39.0
284886,20191103,3,PCA,-43.89647269028774
284886,20191103,3,PM2.5,41.0
284892,20191103,4,PCA,-63.077181257897514
284892,20191103,4,PM2.5,32.0
284898,20191103,5,PCA,-54.212569984370134
284898,20191103,5,PM2.5,34.0
284904,20191103,6,PCA,-51.48188181994456
284904,20191103,6,PM2.5,37.0
284910,20191103,7,PCA,-44.33585690368511
284910,20191103,7,PM2.5,41.0
284916,20191103,8,PCA,-37.184689707511986
284916,20191103,8,PM2.5,44.0
284922,20191103,9,PCA,-36.31357074640902
284922,20191103,9,PM2.5,44.0
284928,20191103,10,PCA,-13.815169840811864
284928,20191103,10,PM2.5,60.0
284934,20191103,11,PCA,-58.41442999524917
284934,20191103,11,PM2.5,28.0
284940,20191103,12,PCA,-42.39852197791454
284940,20191103,12,PM2.5,26.0
284946,20191103,13,PCA,-55.93538392027628
284946,20191103,13,PM2.5,23.0
284952,20191103,14,PCA,-59.64098650337625
