,date,hour,type,万柳
150102,20170227,16,PM2.5,67.0
150108,20170227,17,PCA,-20.998404801924888
150108,20170227,17,PM2.5,54.0
150114,20170227,18,PCA,-14.760357716427
150114,20170227,18,PM2.5,49.0
150120,20170227,19,PCA,-1.668338521853985
150120,20170227,19,PM2.5,48.0
150126,20170227,20,PCA,0.13615105728303922
150126,20170227,20,PM2.5,48.0
150132,20170227,21,PCA,21.809216984208355
150132,20170227,21,PM2.5,65.0
150138,20170227,22,PCA,16.54265947676202
150138,20170227,22,PM2.5,62.0
150144,20170227,23,PCA,-30.0043500079494
150144,20170227,23,PM2.5,40.0
150150,20170228,0,PCA,-46.456077818515844
150150,20170228,0,PM2.5,20.0
150156,20170228,1,PCA,-46.26082287949211
150156,20170228,1,PM2.5,21.0
150162,20170228,2,PCA,-51.442512016158176
150162,20170228,2,PM2.5,16.0
150168,20170228,3,PCA,-57.4229540231126
150168,20170228,3,PM2.5,16.0
150174,20170228,4,PCA,-74.76603853226152
150174,20170228,4,PM2.5,12.0
150180,20170228,5,PCA,-71.79073977490445
150180,20170228,5,PM2.5,9.0
150186,20170228,6,PCA,-74.45899452946787
150186,20170228,6,PM2.5,12.0
150192,20170228,7,PCA,-84.31135262711605
150192,20170228,7,PM2.5,10.0
150198,20170228,8,PCA,-72.09070847711966
150198,20170228,8,PM2.5,10.0
150204,20170228,9,PCA,-93.8389198462855
150204,20170228,9,PM2.5,6.0
150210,20170228,10,PCA,-94.85306329704689
150210,20170228,10,PM2.5,6.0
150216,20170228,11,PCA,-99.17323145784668
150216,20170228,11,PM2.5,3.0
150222,20170228,12,PCA,-99.73798065871274
150222,20170228,12,PM2.5,3.0
150228,20170228,13,PCA,-99.2776752453206
150228,20170228,13,PM2.5,3.0
150234,20170228,14,PCA,-98.71448095474774
150234,20170228,14,PM2.5,3.0
150240,20170228,15,PCA,-97.54275460885515
150240,20170228,15,PM2.5,5.0
150246,20170228,16,PCA,-94.18195654492175
150246,20170228,16,PM2.5,9.0
150252,20170228,17,PCA,-92.4900176842469
150252,20170228,17,PM2.5,11.0
150258,20170228,18,PCA,-87.48983638794316
150258,20170228,18,PM2.5,6.0
150264,20170228,19,PCA,-90.65418509852108
150264,20170228,19,PM2.5,11.0
150270,20170228,20,PCA,-64.1574513172102
150270,20170228,20,PM2.5,15.0
150276,20170228,21,PCA,-72.99513852281136
150276,20170228,21,PM2.5,13.0
150282,20170228,22,PCA,-77.03825871221663
150282,20170228,22,PM2.5,12.0
150288,20170228,23,PCA,-58.06724574728906
150288,20170228,23,PM2.5,7.0
150294,20170301,0,PCA,-55.37961259652187
150294,20170301,0,PM2.5,13.0
150300,20170301,1,PCA,-72.57602537403638
150300,20170301,1,PM2.5,11.0
150306,20170301,2,PCA,-63.083376822565434
150306,20170301,2,PM2.5,13.0
150312,20170301,3,PCA,-74.05203324999452
150312,20170301,3,PM2.5,5.0
150318,20170301,4,PCA,-89.49549326049197
150318,20170301,4,PM2.5,4.0
150324,20170301,5,PCA,-95.0462876229452
150324,20170301,5,PM2.5,10.0
150330,20170301,6,PCA,-74.32835903881903
150330,20170301,6,PM2.5,8.0
150336,20170301,7,PCA,-87.16056705462695
150336,20170301,7,PM2.5,4.0
150342,20170301,8,PCA,-88.428655329682
150342,20170301,8,PM2.5,5.0
150348,20170301,9,PCA,-98.68436762749475
150348,20170301,9,PM2.5,3.0
150354,20170301,10,PCA,-87.98486725085064
150354,20170301,10,PM2.5,8.0
150360,20170301,11,PCA,-74.59287733243653
150360,20170301,11,PM2.5,7.0
150366,20170301,12,PCA,-80.46005817234288
150366,20170301,12,PM2.5,5.0
150372,20170301,13,PCA,-96.91980027129213
150372,20170301,13,PM2.5,6.0
150378,20170301,14,PCA,-86.58073573120183
150378,20170301,14,PM2.5,5.0
150384,20170301,15,PCA,-93.736835454721
150384,20170301,15,PM2.5,5.0
150390,20170301,16,PCA,-86.50929451727552
150390,20170301,16,PM2.5,4.0
150396,20170301,17,PCA,-87.24929433815863
150396,20170301,17,PM2.5,6.0
150402,20170301,18,PCA,-79.03510161214474
150402,20170301,18,PM2.5,9.0
150408,20170301,19,PCA,-91.76783289069412
150408,20170301,19,PM2.5,7.0
150414,20170301,20,PCA,-86.37040795674244
150414,20170301,20,PM2.5,6.0
150420,20170301,21,PCA,-85.40537989412125
150420,20170301,21,PM2.5,9.0
150426,20170301,22,PCA,-93.63072981685623
150426,20170301,22,PM2.5,6.0
150432,20170301,23,PCA,-89.49481466329487
150432,20170301,23,PM2.5,9.0
150438,20170302,0,PCA,-57.51124122003179
150438,20170302,0,PM2.5,14.0
150444,20170302,1,PCA,-52.4600756255704
150444,20170302,1,PM2.5,13.0
150450,20170302,2,PCA,-59.418432901782765
150450,20170302,2,PM2.5,14.0
150456,20170302,3,PCA,-62.43604968247479
150456,20170302,3,PM2.5,16.0
150462,20170302,4,PCA,-51.64150851584205
150462,20170302,4,PM2.5,29.0
150468,20170302,5,PCA,-63.54177404018087
150468,20170302,5,PM2.5,24.0
150474,20170302,6,PCA,-57.59806870891179
150474,20170302,6,PM2.5,25.0
150480,20170302,7,PCA,-33.11423954828392
150480,20170302,7,PM2.5,35.0
150486,20170302,8,PCA,-20.36477655767174
150486,20170302,8,PM2.5,43.0
150492,20170302,9,PCA,-19.300529223360172
150492,20170302,9,PM2.5,46.0
150498,20170302,10,PCA,-21.89852896901112
150498,20170302,10,PM2.5,47.0
150504,20170302,11,PCA,-25.678475556556677
150504,20170302,11,PM2.5,45.0
150510,20170302,12,PCA,-31.13107040309812
150510,20170302,12,PM2.5,44.0
150516,20170302,13,PCA,-49.75754613219732
150516,20170302,13,PM2.5,34.0
150522,20170302,14,PCA,-38.64820472167268
150522,20170302,14,PM2.5,44.0
150528,20170302,15,PCA,-45.81321176451126
150528,20170302,15,PM2.5,39.0
150534,20170302,16,PCA,-43.47133040287287
150534,20170302,16,PM2.5,36.0
150540,20170302,17,PCA,-40.657859848144035
150540,20170302,17,PM2.5,36.0
150546,20170302,18,PCA,-36.85211560182532
150546,20170302,18,PM2.5,35.0
150552,20170302,19,PCA,-26.828566163659477
150552,20170302,19,PM2.5,33.0
150558,20170302,20,PCA,-9.257489760587815
150558,20170302,20,PM2.5,42.0
150564,20170302,21,PCA,7.354009292965917
150564,20170302,21,PM2.5,58.0
150570,20170302,22,PCA,23.130786974946776
150570,20170302,22,PM2.5,69.0
150576,20170302,23,PCA,23.722476518344074
150576,20170302,23,PM2.5,70.0
150582,20170303,0,PCA,30.066794546997013
150582,20170303,0,PM2.5,71.0
150588,20170303,1,PCA,23.307881440184282
150588,20170303,1,PM2.5,70.0
150594,20170303,2,PCA,19.567283331075227
150594,20170303,2,PM2.5,68.0
150600,20170303,3,PCA,33.008942105153515
150600,20170303,3,PM2.5,76.0
150606,20170303,4,PCA,22.768689595086563
150606,20170303,4,PM2.5,70.0
150612,20170303,5,PCA,33.702050688264364
150612,20170303,5,PM2.5,77.0
150618,20170303,6,PCA,28.77212762389908
150618,20170303,6,PM2.5,75.0
150624,20170303,7,PCA,34.29956463998964
150624,20170303,7,PM2.5,78.0
150630,20170303,8,PCA,41.21520966839744
150630,20170303,8,PM2.5,82.0
150636,20170303,9,PCA,16.784981616244746
150636,20170303,9,PM2.5,69.0
150642,20170303,10,PCA,10.20245125512228
150642,20170303,10,PM2.5,67.0
150648,20170303,11,PCA,28.192301228943844
150648,20170303,11,PM2.5,78.0
150654,20170303,12,PCA,58.08276584695915
150654,20170303,12,PM2.5,96.0
150660,20170303,13,PCA,65.431554550055
150660,20170303,13,PM2.5,104.0
150666,20170303,14,PCA,32.93748054425433
150666,20170303,14,PM2.5,88.0
150672,20170303,15,PCA,32.31475606810646
150672,20170303,15,PM2.5,87.0
150678,20170303,16,PCA,29.20781116751794
150678,20170303,16,PM2.5,84.0
150684,20170303,17,PCA,45.96755026073164
150684,20170303,17,PM2.5,93.0
150690,20170303,18,PCA,74.84813530177456
150690,20170303,18,PM2.5,107.0
150696,20170303,19,PCA,61.61781466605507
150696,20170303,19,PM2.5,100.0
150702,20170303,20,PCA,43.61995421403722
150702,20170303,20,PM2.5,90.0
150708,20170303,21,PCA,23.58501057734211
150708,20170303,21,PM2.5,77.0
150714,20170303,22,PCA,3.7234377143916677
150714,20170303,22,PM2.5,67.0
150720,20170303,23,PCA,-32.074605814170006
150720,20170303,23,PM2.5,48.0
150726,20170304,0,PCA,-39.51918092956678
150726,20170304,0,PM2.5,41.0
150732,20170304,1,PCA,-67.96675450980665
150732,20170304,1,PM2.5,26.0
150738,20170304,2,PCA,-54.824599475538854
150738,20170304,2,PM2.5,29.0
150744,20170304,3,PCA,-53.73417478468246
150744,20170304,3,PM2.5,28.0
150750,20170304,4,PCA,-40.51858127657428
150750,20170304,4,PM2.5,36.0
150756,20170304,5,PCA,-40.35811021173602
150756,20170304,5,PM2.5,38.0
150762,20170304,6,PCA,-31.92101517971799
150762,20170304,6,PM2.5,39.0
150768,20170304,7,PCA,-8.578749388259427
150768,20170304,7,PM2.5,53.0
150774,20170304,8,PCA,-4.051104922020116
150774,20170304,8,PM2.5,58.0
150780,20170304,9,PCA,10.679014003594997
150780,20170304,9,PM2.5,69.0
150786,20170304,10,PCA,18.743337878952303
150786,20170304,10,PM2.5,78.0
150792,20170304,11,PCA,23.14546185848044
150792,20170304,11,PM2.5,79.0
150798,20170304,12,PCA,29.369798546004077
150798,20170304,12,PM2.5,84.0
150804,20170304,13,PCA,39.9931446530042
150804,20170304,13,PM2.5,92.0
150810,20170304,14,PCA,42.07605097599814
150810,20170304,14,PM2.5,93.0
150816,20170304,15,PCA,47.808634586875144
150816,20170304,15,PM2.5,97.0
150822,20170304,16,PCA,70.43097234686837
150822,20170304,16,PM2.5,109.0
150828,20170304,17,PCA,83.6042026762337
150828,20170304,17,PM2.5,117.0
150834,20170304,18,PCA,76.50788347112736
150834,20170304,18,PM2.5,114.0
150840,20170304,19,PCA,93.1243744049728
150840,20170304,19,PM2.5,121.0
150846,20170304,20,PCA,113.15842032120835
150846,20170304,20,PM2.5,127.0
150852,20170304,21,PCA,133.13665423024204
150852,20170304,21,PM2.5,137.0
150858,20170304,22,PCA,146.67881448888758
150858,20170304,22,PM2.5,141.0
150864,20170304,23,PCA,157.01675970721453
150864,20170304,23,PM2.5,147.0
150870,20170305,0,PCA,147.61466440187363
150870,20170305,0,PM2.5,142.0
150876,20170305,1,PCA,17.26142056914087
150876,20170305,1,PM2.5,73.0
150882,20170305,2,PCA,-68.15888345643486
150882,20170305,2,PM2.5,25.0
150888,20170305,3,PCA,-88.75386646130431
150888,20170305,3,PM2.5,15.0
150894,20170305,4,PCA,-93.32218263556084
150894,20170305,4,PM2.5,9.0
150900,20170305,5,PCA,-94.15248580958773
150900,20170305,5,PM2.5,8.0
150906,20170305,6,PCA,-94.92225893318512
150906,20170305,6,PM2.5,6.0
150912,20170305,7,PCA,-91.84914636676575
150912,20170305,7,PM2.5,10.0
150918,20170305,8,PCA,-94.08158820875624
150918,20170305,8,PM2.5,7.0
150924,20170305,9,PCA,-90.08405611693566
150924,20170305,9,PM2.5,10.0
150930,20170305,10,PCA,-89.38666090798363
150930,20170305,10,PM2.5,14.0
150936,20170305,11,PCA,-86.69548473470337
150936,20170305,11,PM2.5,17.0
150942,20170305,12,PCA,-93.70878874708934
150942,20170305,12,PM2.5,3.0
150948,20170305,13,PCA,-99.3797744761824
150948,20170305,13,PM2.5,3.0
150954,20170305,14,PCA,-77.62913807375494
150954,20170305,14,PM2.5,10.0
150960,20170305,15,PCA,-69.52501924877224
150960,20170305,15,PM2.5,18.0
150966,20170305,16,PCA,-74.9893231144475
150966,20170305,16,PM2.5,10.0
150972,20170305,17,PCA,-67.85575943524981
150972,20170305,17,PM2.5,10.0
150978,20170305,18,PCA,-81.38288697276211
150978,20170305,18,PM2.5,8.0
150984,20170305,19,PCA,-82.48030332985654
150984,20170305,19,PM2.5,10.0
150990,20170305,20,PCA,-88.69957721136653
150990,20170305,20,PM2.5,9.0
150996,20170305,21,PCA,-87.20767905139844
150996,20170305,21,PM2.5,7.0
151002,20170305,22,PCA,-91.69002454134339
151002,20170305,22,PM2.5,7.0
151008,20170305,23,PCA,-92.27888907916902
151008,20170305,23,PM2.5,7.0
151014,20170306,0,PCA,-69.79484386067257
151014,20170306,0,PM2.5,13.0
151020,20170306,1,PCA,-63.47213066710057
151020,20170306,1,PM2.5,3.0
151026,20170306,2,PCA,-62.18139094904621
151026,20170306,2,PM2.5,10.0
151032,20170306,3,PCA,-77.1043562081569
151032,20170306,3,PM2.5,3.0
151038,20170306,4,PCA,-54.80501981546892
151038,20170306,4,PM2.5,15.0
151044,20170306,5,PCA,-60.61753550997269
151044,20170306,5,PM2.5,17.0
151050,20170306,6,PCA,-48.08876531152774
151050,20170306,6,PM2.5,24.0
151056,20170306,7,PCA,-36.485064750606966
151056,20170306,7,PM2.5,26.0
151062,20170306,8,PCA,-24.915012276538622
151062,20170306,8,PM2.5,34.0
151068,20170306,9,PCA,-25.50620154295171
151068,20170306,9,PM2.5,33.0
151074,20170306,10,PCA,-39.84206417125721
151074,20170306,10,PM2.5,30.0
151080,20170306,11,PCA,-47.50263298935939
151080,20170306,11,PM2.5,25.0
151086,20170306,12,PCA,-59.123703695295326
151086,20170306,12,PM2.5,27.0
151092,20170306,13,PCA,-68.76204760323077
151092,20170306,13,PM2.5,18.0
151098,20170306,14,PCA,-57.528828906902014
151098,20170306,14,PM2.5,12.0
151104,20170306,15,PCA,-68.12543263568128
151104,20170306,15,PM2.5,5.0
151122,20170306,18,PCA,-91.62679626012664
151122,20170306,18,PM2.5,9.0
151128,20170306,19,PCA,-89.90301664857304
151128,20170306,19,PM2.5,11.0
151134,20170306,20,PCA,-92.69291547943713
151134,20170306,20,PM2.5,11.0
151140,20170306,21,PCA,-93.43697824147932
151140,20170306,21,PM2.5,7.0
151146,20170306,22,PCA,-95.70561314606036
151146,20170306,22,PM2.5,5.0
151152,20170306,23,PCA,-93.30313806710615
151152,20170306,23,PM2.5,12.0
151158,20170307,0,PCA,-95.20692537840121
151158,20170307,0,PM2.5,5.0
151164,20170307,1,PCA,-88.39671237817085
151164,20170307,1,PM2.5,8.0
151170,20170307,2,PCA,-89.63987993798979
151170,20170307,2,PM2.5,7.0
151176,20170307,3,PCA,-95.42552217987466
151176,20170307,3,PM2.5,4.0
151182,20170307,4,PCA,-90.90385738689915
151182,20170307,4,PM2.5,10.0
151188,20170307,5,PCA,-99.87419060058622
151188,20170307,5,PM2.5,4.0
151194,20170307,6,PCA,-98.04332506507582
151194,20170307,6,PM2.5,6.0
151200,20170307,7,PCA,-96.73018043333539
151200,20170307,7,PM2.5,7.0
151206,20170307,8,PCA,-95.98086447355111
151206,20170307,8,PM2.5,7.0
151212,20170307,10,PCA,-99.85109477136079
151212,20170307,10,PM2.5,4.0
151218,20170307,12,PCA,-99.11698252960305
151218,20170307,12,PM2.5,5.0
151224,20170307,13,PCA,-99.01409365242225
151224,20170307,13,PM2.5,5.0
151230,20170307,14,PCA,-97.7947953963387
151230,20170307,14,PM2.5,6.0
151236,20170307,15,PCA,-92.9496371696094
151236,20170307,15,PM2.5,12.0
151242,20170307,16,PCA,-94.12006607077697
151242,20170307,16,PM2.5,8.0
151248,20170307,17,PCA,-99.16286390744466
151248,20170307,17,PM2.5,3.0
151254,20170307,18,PCA,-92.23704992301927
151254,20170307,18,PM2.5,6.0
151260,20170307,19,PCA,-89.62202479635704
151260,20170307,19,PM2.5,7.0
151266,20170307,20,PCA,-85.093305862122
151266,20170307,20,PM2.5,9.0
151272,20170307,21,PCA,-93.80150545310623
151272,20170307,21,PM2.5,6.0
151278,20170307,22,PCA,-98.65512220591772
151278,20170307,22,PM2.5,5.0
151284,20170307,23,PCA,-95.81767540735594
151284,20170307,23,PM2.5,6.0
151290,20170308,0,PCA,-92.04771149312386
151290,20170308,0,PM2.5,7.0
151296,20170308,1,PCA,-94.37257568306892
151296,20170308,1,PM2.5,5.0
151302,20170308,2,PCA,-93.73045732680427
151302,20170308,2,PM2.5,6.0
151308,20170308,3,PCA,-87.17991028075771
151308,20170308,3,PM2.5,7.0
151314,20170308,4,PCA,-73.50012445366146
151314,20170308,4,PM2.5,9.0
151320,20170308,5,PCA,-75.15156948789809
151320,20170308,5,PM2.5,12.0
151326,20170308,6,PCA,-85.38391598076791
151326,20170308,6,PM2.5,8.0
151332,20170308,7,PCA,-91.46984888708349
151332,20170308,7,PM2.5,6.0
151338,20170308,8,PCA,-85.57866312138566
151338,20170308,8,PM2.5,5.0
151344,20170308,9,PCA,-93.53398383914842
151344,20170308,9,PM2.5,8.0
151350,20170308,10,PCA,-96.73000899659043
151350,20170308,10,PM2.5,6.0
151356,20170308,11,PCA,-95.80165311300736
151356,20170308,11,PM2.5,8.0
151362,20170308,12,PCA,-95.38891960980615
151362,20170308,12,PM2.5,9.0
151368,20170308,13,PCA,-91.73085814427576
151368,20170308,13,PM2.5,13.0
151374,20170308,14,PCA,-91.78827363465355
151374,20170308,14,PM2.5,12.0
151380,20170308,15,PCA,-93.24901052693832
151380,20170308,15,PM2.5,10.0
151386,20170308,16,PCA,-92.31698503786487
151386,20170308,16,PM2.5,12.0
151392,20170308,17,PCA,-91.65654840352207
151392,20170308,17,PM2.5,10.0
151398,20170308,18,PCA,-86.84890853630593
151398,20170308,18,PM2.5,10.0
151404,20170308,19,PCA,-82.06380471341132
151404,20170308,19,PM2.5,10.0
151410,20170308,20,PCA,-87.23109526228292
151410,20170308,20,PM2.5,13.0
151416,20170308,21,PCA,-51.532763382803985
151416,20170308,21,PM2.5,15.0
151422,20170308,22,PCA,-49.83551568289128
151422,20170308,22,PM2.5,21.0
151428,20170308,23,PCA,-47.15195437293292
151428,20170308,23,PM2.5,19.0
151434,20170309,0,PCA,-92.59501437193903
151434,20170309,0,PM2.5,10.0
151440,20170309,1,PCA,-95.57714908952894
151440,20170309,1,PM2.5,8.0
151446,20170309,2,PCA,-96.77274473915688
151446,20170309,2,PM2.5,6.0
151452,20170309,3,PCA,-100.90367793908845
151452,20170309,3,PM2.5,5.0
151458,20170309,5,PCA,-74.66879745022445
151458,20170309,5,PM2.5,12.0
151464,20170309,6,PCA,-69.86396167730557
151464,20170309,6,PM2.5,9.0
151470,20170309,7,PCA,-67.16361192810338
151470,20170309,7,PM2.5,6.0
151476,20170309,8,PCA,-65.0156806799889
151476,20170309,8,PM2.5,13.0
151482,20170309,9,PCA,-85.7754930051513
151482,20170309,9,PM2.5,11.0
151488,20170309,11,PCA,-94.09593197859589
151488,20170309,11,PM2.5,5.0
151494,20170309,14,PCA,-90.64272773851705
151494,20170309,14,PM2.5,8.0
151500,20170309,18,PCA,-78.19574387546888
151500,20170309,18,PM2.5,10.0
151506,20170309,20,PCA,-66.58833814741568
151506,20170309,20,PM2.5,15.0
151512,20170309,21,PCA,-37.738026494264176
151512,20170309,21,PM2.5,20.0
151518,20170309,23,PCA,-30.65968055518758
151518,20170309,23,PM2.5,27.0
151524,20170310,1,PCA,-19.468204320834076
151524,20170310,1,PM2.5,30.0
151530,20170310,2,PCA,-17.96714869385388
151530,20170310,2,PM2.5,32.0
151536,20170310,3,PCA,-17.610275081623378
151536,20170310,3,PM2.5,34.0
151542,20170310,5,PCA,-23.512371754893795
151542,20170310,5,PM2.5,33.0
151548,20170310,8,PCA,-26.30621130259326
151548,20170310,8,PM2.5,33.0
151554,20170310,9,PCA,-33.500515946531756
151554,20170310,9,PM2.5,36.0
151560,20170310,10,PCA,-57.80149717385781
151560,20170310,10,PM2.5,25.0
151566,20170310,12,PCA,-70.13161538313415
151566,20170310,12,PM2.5,23.0
151572,20170310,14,PCA,-70.16983451119197
151572,20170310,14,PM2.5,22.0
151578,20170310,15,PCA,-73.40269615168671
151578,20170310,15,PM2.5,26.0
151584,20170310,16,PCA,-71.16027510745323
151584,20170310,16,PM2.5,28.0
151590,20170310,18,PCA,-51.33310130449905
151590,20170310,18,PM2.5,28.0
151596,20170310,21,PCA,6.0149224864265065
151596,20170310,21,PM2.5,49.0
151602,20170310,22,PCA,10.900399441189238
151602,20170310,22,PM2.5,57.0
151608,20170310,23,PCA,18.566459087914854
151608,20170310,23,PM2.5,63.0
151614,20170311,0,PCA,50.07050478810657
151614,20170311,0,PM2.5,84.0
151620,20170311,2,PCA,68.78009821605822
151620,20170311,2,PM2.5,98.0
151626,20170311,8,PCA,51.942797050903074
151626,20170311,8,PM2.5,87.0
151632,20170311,13,PCA,-85.41430244930916
151632,20170311,13,PM2.5,20.0
151638,20170311,20,PCA,-75.91901655705807
151638,20170311,20,PM2.5,12.0
151644,20170311,21,PCA,-57.754897127796994
151644,20170311,21,PM2.5,11.0
151650,20170311,22,PCA,-72.93291831576707
151650,20170311,22,PM2.5,10.0
151656,20170312,4,PCA,-72.80883461495209
151656,20170312,4,PM2.5,10.0
151662,20170312,8,PCA,-83.65976728417182
151662,20170312,8,PM2.5,9.0
151668,20170312,9,PCA,-94.51069995339152
151668,20170312,9,PM2.5,8.0
151674,20170312,11,PCA,-90.63190304869728
151674,20170312,11,PM2.5,11.0
151680,20170312,12,PCA,-95.94113957274685
151680,20170312,12,PM2.5,8.0
151686,20170312,15,PCA,-97.10380724530637
151686,20170312,15,PM2.5,6.0
151692,20170312,21,PCA,-80.67925121136291
151692,20170312,21,PM2.5,10.0
151698,20170313,4,PCA,-82.82590978578874
151698,20170313,4,PM2.5,9.0
151704,20170313,7,PCA,-54.41947698641902
151704,20170313,7,PM2.5,12.0
151710,20170313,8,PCA,-55.92545241658191
151710,20170313,8,PM2.5,16.0
151716,20170313,10,PCA,-93.35643566150739
151716,20170313,10,PM2.5,9.0
151722,20170313,14,PCA,-98.44948676649095
151722,20170313,14,PM2.5,4.0
151728,20170313,15,PCA,-96.83866600264956
151728,20170313,15,PM2.5,6.0
151734,20170314,8,PCA,-52.651989945434224
151734,20170314,8,PM2.5,21.0
151740,20170314,10,PCA,-88.59991072699533
151740,20170314,10,PM2.5,13.0
151746,20170314,20,PCA,-58.66571895347736
151746,20170314,20,PM2.5,20.0
151752,20170315,0,PCA,24.940406204293776
151752,20170315,0,PM2.5,74.0
151758,20170315,1,PCA,12.114836185626137
151758,20170315,1,PM2.5,68.0
151764,20170315,5,PCA,-14.349935548176228
151764,20170315,5,PM2.5,48.0
151770,20170315,6,PCA,-14.3475666092191
151770,20170315,6,PM2.5,48.0
151776,20170315,7,PCA,-5.170848863940243
151776,20170315,7,PM2.5,53.0
151782,20170315,8,PCA,13.885516881224586
151782,20170315,8,PM2.5,65.0
151788,20170315,9,PCA,13.799949133522203
151788,20170315,9,PM2.5,65.0
151794,20170315,13,PCA,18.111712961508847
151794,20170315,13,PM2.5,73.0
151800,20170315,14,PCA,17.559724383084493
151800,20170315,14,PM2.5,73.0
151806,20170315,16,PCA,-28.816821693955323
151806,20170315,16,PM2.5,52.0
151812,20170315,18,PCA,-14.366981144610955
151812,20170315,18,PM2.5,58.0
151818,20170315,19,PCA,-4.558921910358124
151818,20170315,19,PM2.5,60.0
151824,20170315,20,PCA,16.906750715027123
151824,20170315,20,PM2.5,73.0
151830,20170315,21,PCA,47.232578871879504
151830,20170315,21,PM2.5,88.0
151836,20170315,22,PCA,81.44663409399516
151836,20170315,22,PM2.5,105.0
151842,20170315,23,PCA,98.27259745915131
151842,20170315,23,PM2.5,114.0
151848,20170316,0,PCA,79.15132205599438
151848,20170316,0,PM2.5,103.0
151854,20170316,1,PCA,97.56445442940672
