,date,hour,type,天坛
245622,20190126,11,PCA,-94.2991965075899
245622,20190126,11,PM2.5,7.0
245628,20190126,12,PCA,-96.39507885886422
245628,20190126,12,PM2.5,6.0
245634,20190126,13,PCA,-94.07629160207674
245634,20190126,13,PM2.5,7.0
245640,20190126,14,PCA,-70.07154485061231
245640,20190126,14,PM2.5,24.0
245646,20190126,15,PCA,-62.093329953977445
245646,20190126,15,PM2.5,27.0
245652,20190126,16,PCA,-49.83396408379606
245652,20190126,16,PM2.5,36.0
245658,20190126,17,PCA,-50.95917521137674
245658,20190126,17,PM2.5,36.0
245664,20190126,18,PCA,-40.89516911220775
245664,20190126,18,PM2.5,41.0
245670,20190126,19,PCA,-41.32054501445361
245670,20190126,19,PM2.5,39.0
245676,20190126,20,PCA,-10.3719015898094
245676,20190126,20,PM2.5,56.0
245682,20190126,21,PCA,0.8399198697616209
245682,20190126,21,PM2.5,62.0
245688,20190126,22,PCA,23.97437909591308
245688,20190126,22,PM2.5,76.0
245694,20190126,23,PCA,30.40655442247653
245694,20190126,23,PM2.5,80.0
245700,20190127,0,PCA,68.27651224051931
245700,20190127,0,PM2.5,103.0
245706,20190127,1,PCA,72.65013566540206
245706,20190127,1,PM2.5,106.0
245712,20190127,2,PCA,95.02485103350162
245712,20190127,2,PM2.5,120.0
245718,20190127,3,PCA,100.94964234792383
245718,20190127,3,PM2.5,124.0
245724,20190127,4,PCA,95.40902336889536
245724,20190127,4,PM2.5,121.0
245730,20190127,5,PCA,15.97805879710219
245730,20190127,5,PM2.5,69.0
245736,20190127,6,PCA,31.66220774643161
245736,20190127,6,PM2.5,79.0
245742,20190127,7,PCA,34.10412556219082
245742,20190127,7,PM2.5,81.0
245748,20190127,8,PCA,19.686762756624507
245748,20190127,8,PM2.5,72.0
245754,20190127,9,PCA,32.807310799614896
245754,20190127,9,PM2.5,81.0
245760,20190127,10,PCA,41.295570777014895
245760,20190127,10,PM2.5,87.0
245766,20190127,11,PCA,39.408306833597216
245766,20190127,11,PM2.5,86.0
245772,20190127,12,PCA,31.258942612443562
245772,20190127,12,PM2.5,81.0
245778,20190127,13,PCA,88.825685561839
245778,20190127,13,PM2.5,116.0
245784,20190127,14,PCA,80.94944115651725
245784,20190127,14,PM2.5,112.0
245790,20190127,15,PCA,64.79832483535577
245790,20190127,15,PM2.5,102.0
245796,20190127,16,PCA,19.687952123215165
245796,20190127,16,PM2.5,75.0
245802,20190127,17,PCA,-5.989515310113907
245802,20190127,17,PM2.5,51.0
245808,20190127,18,PCA,-16.47928475373609
245808,20190127,18,PM2.5,18.0
245814,20190127,19,PCA,-10.505744711823485
245814,20190127,19,PM2.5,13.0
245820,20190127,20,PCA,-42.28579954725775
245820,20190127,20,PM2.5,8.0
245826,20190127,21,PCA,-58.674886772028074
245826,20190127,21,PM2.5,6.0
245832,20190127,22,PCA,-67.6229201198175
245832,20190127,22,PM2.5,8.0
245838,20190127,23,PCA,-79.05190874917002
245838,20190127,23,PM2.5,4.0
245844,20190128,0,PCA,-84.74139333541412
245844,20190128,0,PM2.5,4.0
245850,20190128,1,PCA,-85.02688493018746
245850,20190128,1,PM2.5,2.0
245856,20190128,2,PCA,-90.33661152625362
245856,20190128,2,PM2.5,8.0
245862,20190128,3,PCA,-80.34517473948861
245862,20190128,3,PM2.5,6.0
245868,20190128,4,PCA,-97.26573643819107
245868,20190128,4,PM2.5,5.0
245874,20190128,5,PCA,-80.79239376874375
245874,20190128,5,PM2.5,7.0
245880,20190128,6,PCA,-86.0576471842484
245880,20190128,6,PM2.5,8.0
245886,20190128,7,PCA,-80.48566504698596
245886,20190128,7,PM2.5,4.0
245892,20190128,8,PCA,-66.83023506294585
245892,20190128,8,PM2.5,13.0
245898,20190128,9,PCA,-76.84052701803442
245898,20190128,9,PM2.5,9.0
245904,20190128,10,PCA,-90.11150550813285
245904,20190128,10,PM2.5,9.0
245910,20190128,11,PCA,-90.56212475878374
245910,20190128,11,PM2.5,10.0
245916,20190128,12,PCA,-94.332150681749
245916,20190128,12,PM2.5,7.0
245922,20190128,13,PCA,-66.96940607658497
245922,20190128,13,PM2.5,26.0
245928,20190128,14,PCA,-11.133861996791142
245928,20190128,14,PM2.5,61.0
245934,20190128,15,PCA,-17.52200214576916
245934,20190128,15,PM2.5,57.0
245940,20190128,16,PCA,-13.067293197133951
245940,20190128,16,PM2.5,60.0
245946,20190128,17,PCA,13.850314223360652
245946,20190128,17,PM2.5,77.0
245952,20190128,18,PCA,17.203310306828644
245952,20190128,18,PM2.5,78.0
245958,20190128,19,PCA,4.255443361796678
245958,20190128,19,PM2.5,67.0
245964,20190128,20,PCA,18.713759032300874
245964,20190128,20,PM2.5,73.0
245970,20190128,21,PCA,49.281667732309494
245970,20190128,21,PM2.5,90.0
245976,20190128,22,PCA,91.09881824348504
245976,20190128,22,PM2.5,117.0
245982,20190128,23,PCA,98.82698241653696
245982,20190128,23,PM2.5,122.0
245988,20190129,0,PCA,100.92668281699193
245988,20190129,0,PM2.5,125.0
245994,20190129,1,PCA,99.20565637844878
245994,20190129,1,PM2.5,123.0
246000,20190129,2,PCA,97.59527597134705
246000,20190129,2,PM2.5,121.0
246006,20190129,3,PCA,85.17132117676975
246006,20190129,3,PM2.5,114.0
246012,20190129,4,PCA,89.73345116784388
246012,20190129,4,PM2.5,118.0
246018,20190129,5,PCA,99.43948165201886
246018,20190129,5,PM2.5,124.0
246024,20190129,6,PCA,105.10919767462494
246024,20190129,6,PM2.5,127.0
246030,20190129,7,PCA,46.966373324362664
246030,20190129,7,PM2.5,90.0
246036,20190129,8,PCA,52.21127731651643
246036,20190129,8,PM2.5,93.0
246042,20190129,9,PCA,53.77946680893273
246042,20190129,9,PM2.5,95.0
246048,20190129,10,PCA,53.65194047975421
246048,20190129,10,PM2.5,95.0
246054,20190129,11,PCA,90.10163074459147
246054,20190129,11,PM2.5,117.0
246060,20190129,12,PCA,95.02841502895366
246060,20190129,12,PM2.5,121.0
246066,20190129,13,PCA,110.65718900467364
246066,20190129,13,PM2.5,131.0
246072,20190129,14,PCA,120.96093504017489
246072,20190129,14,PM2.5,134.0
246078,20190129,15,PCA,137.82329934536313
246078,20190129,15,PM2.5,143.0
246084,20190129,16,PCA,138.28534829404026
246084,20190129,16,PM2.5,146.0
246090,20190129,17,PCA,110.7198973397588
246090,20190129,17,PM2.5,134.0
246096,20190129,18,PCA,90.88538784056588
246096,20190129,18,PM2.5,122.0
246102,20190129,19,PCA,121.19163837971904
246102,20190129,19,PM2.5,134.0
246108,20190129,20,PCA,141.58065273310064
246108,20190129,20,PM2.5,146.0
246114,20190129,21,PCA,143.21872675153227
246114,20190129,21,PM2.5,147.0
246120,20190129,22,PCA,147.9336710552742
246120,20190129,22,PM2.5,150.0
246126,20190129,23,PCA,161.1493372304875
246126,20190129,23,PM2.5,159.0
246132,20190130,0,PCA,170.6114007986007
246132,20190130,0,PM2.5,164.0
246138,20190130,1,PCA,177.84282714723355
246138,20190130,1,PM2.5,170.0
246144,20190130,2,PCA,164.64801105707144
246144,20190130,2,PM2.5,161.0
246150,20190130,3,PCA,146.22902238812617
246150,20190130,3,PM2.5,149.0
246156,20190130,4,PCA,22.72148990102043
246156,20190130,4,PM2.5,78.0
246162,20190130,5,PCA,-49.4509580106299
246162,20190130,5,PM2.5,13.0
246168,20190130,6,PCA,-44.05402349366449
246168,20190130,6,PM2.5,16.0
246174,20190130,7,PCA,-49.85178914060845
246174,20190130,7,PM2.5,8.0
246180,20190130,8,PCA,-53.12757281758257
246180,20190130,8,PM2.5,6.0
246186,20190130,9,PCA,-55.48907591988955
246186,20190130,9,PM2.5,7.0
246192,20190130,10,PCA,-57.061106143530594
246192,20190130,10,PM2.5,8.0
246198,20190130,11,PCA,-57.783783183372464
246198,20190130,11,PM2.5,12.0
246204,20190130,12,PCA,-64.33798646563255
246204,20190130,12,PM2.5,8.0
246210,20190130,13,PCA,-57.1673676180949
246210,20190130,13,PM2.5,19.0
246216,20190130,14,PCA,-62.8962417809816
246216,20190130,14,PM2.5,13.0
246222,20190130,15,PCA,-65.79405571772132
246222,20190130,15,PM2.5,8.0
246228,20190130,16,PCA,-64.9740415384588
246228,20190130,16,PM2.5,7.0
246234,20190130,17,PCA,-63.64566151842657
246234,20190130,17,PM2.5,15.0
246240,20190130,18,PCA,-61.25538328337651
246240,20190130,18,PM2.5,16.0
246246,20190130,19,PCA,-67.06172374194321
246246,20190130,19,PM2.5,11.0
246252,20190130,20,PCA,-75.67653244288591
246252,20190130,20,PM2.5,8.0
246258,20190130,21,PCA,-91.92490061128471
246258,20190130,21,PM2.5,5.0
246264,20190130,22,PCA,-100.73581714285581
246264,20190130,22,PM2.5,2.0
246270,20190130,23,PCA,-97.8842646366211
246270,20190130,23,PM2.5,3.0
246276,20190131,0,PCA,-99.83422402386232
246276,20190131,0,PM2.5,4.0
246282,20190131,1,PCA,-101.0294487335477
246282,20190131,1,PM2.5,2.0
246288,20190131,2,PCA,-101.60705558189554
246288,20190131,2,PM2.5,2.0
246294,20190131,3,PCA,-101.89898421482717
246294,20190131,3,PM2.5,1.0
246300,20190131,9,PCA,-92.6998947719815
246300,20190131,9,PM2.5,3.0
246306,20190131,10,PCA,-94.1381482489286
246306,20190131,10,PM2.5,6.0
246312,20190131,11,PCA,-93.55889600737402
246312,20190131,11,PM2.5,11.0
246318,20190131,12,PCA,-95.91576575778855
246318,20190131,12,PM2.5,8.0
246324,20190131,13,PCA,-90.73279291637442
246324,20190131,13,PM2.5,13.0
246330,20190131,14,PCA,-98.56267775000336
246330,20190131,14,PM2.5,4.0
246336,20190131,15,PCA,-99.8806947084693
246336,20190131,15,PM2.5,2.0
246342,20190131,16,PCA,-95.9484042552154
246342,20190131,16,PM2.5,8.0
246348,20190131,17,PCA,-97.68894942666044
246348,20190131,17,PM2.5,4.0
246354,20190131,18,PCA,-66.64618815747328
246354,20190131,18,PM2.5,23.0
246360,20190131,19,PCA,-51.52115697457425
246360,20190131,19,PM2.5,28.0
246366,20190131,20,PCA,-43.64817244076436
246366,20190131,20,PM2.5,34.0
246372,20190131,21,PCA,-32.76896644074336
246372,20190131,21,PM2.5,43.0
246378,20190131,22,PCA,-21.263490757021398
246378,20190131,22,PM2.5,50.0
246384,20190131,23,PCA,-8.229290616669358
246384,20190131,23,PM2.5,57.0
246390,20190201,0,PCA,-3.538676136968058
246390,20190201,0,PM2.5,59.0
246396,20190201,1,PCA,3.6768085786040072
246396,20190201,1,PM2.5,64.0
246402,20190201,2,PCA,-11.393706097349469
246402,20190201,2,PM2.5,55.0
246408,20190201,3,PCA,-11.64884301216909
246408,20190201,3,PM2.5,55.0
246414,20190201,4,PCA,-4.962337192101194
246414,20190201,4,PM2.5,59.0
246420,20190201,5,PCA,-9.631717732089916
246420,20190201,5,PM2.5,56.0
246426,20190201,6,PCA,-3.6665032224329206
246426,20190201,6,PM2.5,60.0
246432,20190201,7,PCA,-6.23084892708357
246432,20190201,7,PM2.5,58.0
246438,20190201,8,PCA,-5.250796470452062
246438,20190201,8,PM2.5,56.0
246444,20190201,9,PCA,5.595455355409864
246444,20190201,9,PM2.5,65.0
246450,20190201,10,PCA,11.921354371040792
246450,20190201,10,PM2.5,69.0
246456,20190201,11,PCA,-14.406817987894673
246456,20190201,11,PM2.5,47.5
246462,20190201,12,PCA,-40.74939387011528
246462,20190201,12,PM2.5,26.0
246468,20190201,13,PCA,-42.759304927690714
246468,20190201,13,PM2.5,29.0
246474,20190201,14,PCA,-42.04887224637567
246474,20190201,14,PM2.5,34.0
246480,20190201,15,PCA,-26.451477507423082
246480,20190201,15,PM2.5,50.0
246486,20190201,16,PCA,0.13813578533053472
246486,20190201,16,PM2.5,70.0
246492,20190201,17,PCA,-12.493673124019509
246492,20190201,17,PM2.5,63.0
246498,20190201,18,PCA,-25.844489526307314
246498,20190201,18,PM2.5,54.0
246504,20190201,19,PCA,-16.570539672370053
246504,20190201,19,PM2.5,58.0
246510,20190201,20,PCA,-11.409958393436561
246510,20190201,20,PM2.5,58.0
246516,20190201,21,PCA,11.813484712250157
246516,20190201,21,PM2.5,68.0
246522,20190201,22,PCA,15.913224028217092
246522,20190201,22,PM2.5,70.0
246528,20190201,23,PCA,16.401799223258656
246528,20190201,23,PM2.5,70.0
246534,20190202,0,PCA,22.983157385367054
246534,20190202,0,PM2.5,74.0
246540,20190202,1,PCA,19.862097045651044
246540,20190202,1,PM2.5,72.0
246546,20190202,2,PCA,29.057383146634326
246546,20190202,2,PM2.5,78.0
246552,20190202,3,PCA,50.409909520698655
246552,20190202,3,PM2.5,92.0
246558,20190202,4,PCA,54.22966599978277
246558,20190202,4,PM2.5,95.0
246564,20190202,5,PCA,59.197412210861366
246564,20190202,5,PM2.5,98.0
246570,20190202,6,PCA,50.19460901830921
246570,20190202,6,PM2.5,93.0
246576,20190202,7,PCA,43.42191923420174
246576,20190202,7,PM2.5,89.0
246582,20190202,8,PCA,88.08012461475141
246582,20190202,8,PM2.5,118.0
246588,20190202,9,PCA,76.48640420426611
246588,20190202,9,PM2.5,112.0
246594,20190202,10,PCA,82.09679496072093
246594,20190202,10,PM2.5,114.0
246600,20190202,11,PCA,71.93432079127228
246600,20190202,11,PM2.5,106.0
246606,20190202,12,PCA,134.16760542420133
246606,20190202,12,PM2.5,144.0
246612,20190202,13,PCA,158.51982855361712
246612,20190202,13,PM2.5,164.0
246618,20190202,14,PCA,154.50778229308528
246618,20190202,14,PM2.5,163.0
246624,20190202,15,PCA,169.62932736245125
246624,20190202,15,PM2.5,175.0
246630,20190202,16,PCA,177.8580320213659
246630,20190202,16,PM2.5,181.0
246636,20190202,17,PCA,42.384070624195765
246636,20190202,17,PM2.5,135.0
246642,20190202,18,PCA,39.51636829127915
246642,20190202,18,PM2.5,89.0
246648,20190202,19,PCA,130.68097720240846
246648,20190202,19,PM2.5,145.0
246654,20190202,20,PCA,135.6680935955274
246654,20190202,20,PM2.5,148.0
246660,20190202,21,PCA,125.81721442301068
246660,20190202,21,PM2.5,142.0
246666,20190202,22,PCA,135.37045008929013
246666,20190202,22,PM2.5,148.0
246672,20190202,23,PCA,118.65901370563834
246672,20190202,23,PM2.5,138.0
246678,20190203,0,PCA,122.10050271093107
246678,20190203,0,PM2.5,140.0
246684,20190203,1,PCA,137.66719384636303
246684,20190203,1,PM2.5,148.0
246690,20190203,2,PCA,147.1293305416868
246690,20190203,2,PM2.5,155.0
246696,20190203,3,PCA,11.354210954747892
246696,20190203,3,PM2.5,72.0
246702,20190203,4,PCA,-13.155939728498382
246702,20190203,4,PM2.5,38.0
246708,20190203,5,PCA,-39.902498552979736
246708,20190203,5,PM2.5,19.0
246714,20190203,6,PCA,-54.19348294814581
246714,20190203,6,PM2.5,13.0
246720,20190203,7,PCA,-62.69124915612305
246720,20190203,7,PM2.5,12.0
246726,20190203,8,PCA,-60.663823473201816
246726,20190203,8,PM2.5,10.0
246732,20190203,9,PCA,-62.10832736766434
246732,20190203,9,PM2.5,11.0
246738,20190203,10,PCA,-61.1797628021936
246738,20190203,10,PM2.5,12.0
246744,20190203,11,PCA,-51.9647552691321
246744,20190203,11,PM2.5,18.0
246750,20190203,12,PCA,-0.4387208903901102
246750,20190203,12,PM2.5,49.0
246756,20190203,13,PCA,12.208205207065463
246756,20190203,13,PM2.5,50.0
246762,20190203,14,PCA,1.6041935862476073
246762,20190203,14,PM2.5,42.0
246768,20190203,15,PCA,1.3883998968467006
246768,20190203,15,PM2.5,42.0
246774,20190203,16,PCA,22.160481166062052
246774,20190203,16,PM2.5,39.0
246780,20190203,17,PCA,47.90253886688342
246780,20190203,17,PM2.5,30.0
246786,20190203,18,PCA,15.391501505492895
246786,20190203,18,PM2.5,26.0
246792,20190203,19,PCA,2.102938576444792
246792,20190203,19,PM2.5,33.0
246798,20190203,20,PCA,-27.95104679316166
246798,20190203,20,PM2.5,22.0
246804,20190203,21,PCA,-38.88203264331082
246804,20190203,21,PM2.5,21.0
246810,20190203,22,PCA,-50.75194612049705
246810,20190203,22,PM2.5,13.0
246816,20190203,23,PCA,-58.82924169094707
246816,20190203,23,PM2.5,11.0
246822,20190204,0,PCA,-67.70271080960485
246822,20190204,0,PM2.5,14.0
246828,20190204,1,PCA,-72.67259479414793
246828,20190204,1,PM2.5,13.0
246834,20190204,2,PCA,-76.64497896525695
246834,20190204,2,PM2.5,8.0
246840,20190204,3,PCA,-77.85980511270975
246840,20190204,3,PM2.5,7.0
246846,20190204,4,PCA,-79.29452931217176
246846,20190204,4,PM2.5,13.0
246852,20190204,5,PCA,-76.75556890327705
246852,20190204,5,PM2.5,10.0
246858,20190204,6,PCA,11.830478490327136
246858,20190204,6,PM2.5,65.0
246864,20190204,7,PCA,2.32421417035498
246864,20190204,7,PM2.5,65.0
246870,20190204,8,PCA,-21.883822248207732
246870,20190204,8,PM2.5,48.0
246876,20190204,9,PCA,-23.979561742745194
246876,20190204,9,PM2.5,51.0
246882,20190204,10,PCA,-32.97637012310769
246882,20190204,10,PM2.5,44.0
246888,20190204,11,PCA,-34.89472471197917
246888,20190204,11,PM2.5,40.0
246894,20190204,12,PCA,-30.61697240823135
246894,20190204,12,PM2.5,49.0
246900,20190204,13,PCA,-33.254744165432825
246900,20190204,13,PM2.5,47.0
246906,20190204,14,PCA,-35.02016107967194
246906,20190204,14,PM2.5,47.0
246912,20190204,15,PCA,-32.184638685953175
246912,20190204,15,PM2.5,41.0
246918,20190204,16,PCA,-24.860561455941628
246918,20190204,16,PM2.5,48.0
246924,20190204,17,PCA,-15.595522216965419
246924,20190204,17,PM2.5,56.0
246930,20190204,18,PCA,-10.723357281397737
246930,20190204,18,PM2.5,61.0
246936,20190204,19,PCA,-9.05098393601028
246936,20190204,19,PM2.5,61.0
246942,20190204,20,PCA,23.551916780262044
246942,20190204,20,PM2.5,82.0
246948,20190204,23,PCA,7.4617134275701975
246948,20190204,23,PM2.5,70.0
246954,20190205,2,PCA,3.7631816215543386
246954,20190205,2,PM2.5,69.0
246960,20190205,3,PCA,19.213092424272244
246960,20190205,3,PM2.5,79.0
246966,20190205,4,PCA,51.11496854861908
246966,20190205,4,PM2.5,99.0
246972,20190205,5,PCA,97.99214454664094
246972,20190205,5,PM2.5,129.0
246978,20190205,6,PCA,90.49455146977198
246978,20190205,6,PM2.5,125.0
246984,20190205,7,PCA,69.41272320516555
246984,20190205,7,PM2.5,111.0
246990,20190205,8,PCA,103.51287815499245
246990,20190205,8,PM2.5,130.0
246996,20190205,9,PCA,48.399273513865644
246996,20190205,9,PM2.5,97.0
247002,20190205,10,PCA,-14.936186565772294
247002,20190205,10,PM2.5,55.0
247008,20190205,11,PCA,-13.840001953267869
247008,20190205,11,PM2.5,55.0
247014,20190205,12,PCA,54.02558891546192
247014,20190205,12,PM2.5,103.0
247020,20190205,13,PCA,62.40953865519688
247020,20190205,13,PM2.5,111.0
247026,20190205,14,PCA,53.73215441389922
247026,20190205,14,PM2.5,93.0
247032,20190205,15,PCA,77.98998292074204
247032,20190205,15,PM2.5,91.0
247038,20190205,16,PCA,80.66000924024415
247038,20190205,16,PM2.5,83.0
247044,20190205,17,PCA,64.23956601211944
247044,20190205,17,PM2.5,71.0
247050,20190205,18,PCA,48.52988494268945
247050,20190205,18,PM2.5,65.0
247056,20190205,19,PCA,29.533026022979726
247056,20190205,19,PM2.5,59.0
247062,20190205,20,PCA,11.919646996813588
247062,20190205,20,PM2.5,58.0
247068,20190205,21,PCA,11.366109528394642
247068,20190205,21,PM2.5,59.0
247074,20190205,22,PCA,7.116578189586084
247074,20190205,22,PM2.5,59.0
247080,20190205,23,PCA,12.407743612244905
247080,20190205,23,PM2.5,66.0
247086,20190206,0,PCA,8.060963613470834
247086,20190206,0,PM2.5,69.0
247092,20190206,1,PCA,9.736635771329624
247092,20190206,1,PM2.5,71.0
247098,20190206,2,PCA,10.79330433841993
247098,20190206,2,PM2.5,75.0
247104,20190206,3,PCA,4.373500790797929
247104,20190206,3,PM2.5,72.0
247110,20190206,4,PCA,-8.170198142002905
247110,20190206,4,PM2.5,63.0
247116,20190206,5,PCA,-11.840142242672304
247116,20190206,5,PM2.5,59.0
247122,20190206,6,PCA,-0.6106114305899134
247122,20190206,6,PM2.5,66.0
247128,20190206,7,PCA,-1.9704737478281231
247128,20190206,7,PM2.5,66.0
247134,20190206,8,PCA,-33.38169128095058
247134,20190206,8,PM2.5,46.0
247140,20190206,9,PCA,-38.73732978400089
247140,20190206,9,PM2.5,37.0
247146,20190206,10,PCA,-39.938133065180686
247146,20190206,10,PM2.5,40.0
247152,20190206,11,PCA,-39.046231161732585
247152,20190206,11,PM2.5,43.0
247158,20190206,12,PCA,-40.05905117188031
247158,20190206,12,PM2.5,42.0
247164,20190206,13,PCA,-38.58269889380571
247164,20190206,13,PM2.5,44.0
247170,20190206,14,PCA,-29.201986032425644
247170,20190206,14,PM2.5,50.0
247176,20190206,16,PCA,-11.26285511912934
247176,20190206,16,PM2.5,61.0
247182,20190206,17,PCA,-20.286754084941123
247182,20190206,17,PM2.5,56.0
247188,20190206,18,PCA,-11.327109028301576
247188,20190206,18,PM2.5,61.0
247194,20190206,19,PCA,-14.046984491525544
247194,20190206,19,PM2.5,59.0
247200,20190206,20,PCA,17.26484238517435
247200,20190206,20,PM2.5,78.0
247206,20190206,21,PCA,-55.946170278479975
247206,20190206,21,PM2.5,14.0
247212,20190206,22,PCA,-99.59725818229494
247212,20190206,22,PM2.5,3.0
247218,20190206,23,PCA,-87.85584863992307
247218,20190206,23,PM2.5,8.0
247224,20190207,0,PCA,-76.88003749837367
247224,20190207,0,PM2.5,6.0
247230,20190207,1,PCA,-75.38333579694816
247230,20190207,1,PM2.5,4.0
247236,20190207,2,PCA,-87.87800580798977
247236,20190207,2,PM2.5,4.0
247242,20190207,3,PCA,-95.20801941445924
247242,20190207,3,PM2.5,2.0
247248,20190207,4,PCA,-102.05477276599808
247248,20190207,4,PM2.5,1.0
247254,20190207,5,PCA,-100.10182283275331
247254,20190207,5,PM2.5,4.0
247260,20190207,6,PCA,-101.0765059719923
247260,20190207,6,PM2.5,3.0
247266,20190207,7,PCA,-100.77755944118954
247266,20190207,7,PM2.5,2.0
247272,20190207,8,PCA,-99.44945133398352
247272,20190207,8,PM2.5,3.0
247278,20190207,9,PCA,-99.65766325371972
247278,20190207,9,PM2.5,3.0
247284,20190207,10,PCA,-97.40890337968443
247284,20190207,10,PM2.5,1.0
247290,20190207,11,PCA,-83.51249969698151
247290,20190207,11,PM2.5,4.0
247296,20190207,12,PCA,-88.2863302281779
247296,20190207,12,PM2.5,5.0
247302,20190207,13,PCA,-94.40066491465554
247302,20190207,13,PM2.5,10.0
247308,20190207,14,PCA,-89.12361739265049
247308,20190207,14,PM2.5,7.0
247314,20190207,15,PCA,-89.675455090581
247314,20190207,15,PM2.5,11.0
247320,20190207,16,PCA,-92.47096905862792
247320,20190207,16,PM2.5,6.0
247326,20190207,17,PCA,-83.2159124427955
247326,20190207,17,PM2.5,9.0
247332,20190207,18,PCA,-77.55469258539672
247332,20190207,18,PM2.5,7.0
247338,20190207,19,PCA,-84.21735777440986
247338,20190207,19,PM2.5,7.0
247344,20190207,20,PCA,-81.39547835991048
247344,20190207,20,PM2.5,9.0
247350,20190207,21,PCA,-84.74185647870215
247350,20190207,21,PM2.5,6.0
247356,20190207,22,PCA,-80.42022160668051
247356,20190207,22,PM2.5,8.0
