,date,hour,type,亦庄
264492,20190607,2,PCA,-55.21982389242877
264492,20190607,2,PM2.5,45.0
264498,20190607,3,PCA,-42.15355608118175
264498,20190607,3,PM2.5,53.0
264504,20190607,4,PCA,-41.08580574098488
264504,20190607,4,PM2.5,52.0
264510,20190607,5,PCA,-24.77826097151338
264510,20190607,5,PM2.5,60.0
264516,20190607,6,PCA,-27.237785660790642
264516,20190607,6,PM2.5,59.0
264522,20190607,7,PCA,-17.99486844874314
264522,20190607,7,PM2.5,64.0
264528,20190607,8,PCA,6.767516756904558
264528,20190607,8,PM2.5,82.0
264534,20190607,9,PCA,12.003240212268942
264534,20190607,9,PM2.5,89.0
264540,20190607,10,PCA,-15.723912772676774
264540,20190607,10,PM2.5,74.0
264546,20190607,11,PCA,-31.01329070432737
264546,20190607,11,PM2.5,66.0
264552,20190607,12,PCA,-33.4405734569589
264552,20190607,12,PM2.5,65.0
264558,20190607,14,PCA,-57.66101448691119
264558,20190607,14,PM2.5,51.0
264564,20190607,15,PCA,-54.521325601401415
264564,20190607,15,PM2.5,53.0
264570,20190607,16,PCA,-46.1831432181307
264570,20190607,16,PM2.5,59.0
264576,20190607,17,PCA,-59.23423101291427
264576,20190607,17,PM2.5,47.0
264582,20190607,18,PCA,-49.087052630153366
264582,20190607,18,PM2.5,57.0
264588,20190607,19,PCA,-41.74614533892206
264588,20190607,19,PM2.5,61.0
264594,20190607,20,PCA,-31.09664373245515
264594,20190607,20,PM2.5,67.0
264600,20190607,21,PCA,-25.512469648126263
264600,20190607,21,PM2.5,69.0
264606,20190607,22,PCA,-21.195287712969428
264606,20190607,22,PM2.5,72.0
264612,20190607,23,PCA,-11.924322835582181
264612,20190607,23,PM2.5,74.0
264618,20190608,0,PCA,1.5914149120540961
264618,20190608,0,PM2.5,77.0
264624,20190608,1,PCA,16.979518494348728
264624,20190608,1,PM2.5,84.0
264630,20190608,2,PCA,28.66165735766466
264630,20190608,2,PM2.5,84.0
264636,20190608,3,PCA,28.524468950389764
264636,20190608,3,PM2.5,86.0
264642,20190608,4,PCA,24.922859763888937
264642,20190608,4,PM2.5,85.0
264648,20190608,5,PCA,10.248401607752786
264648,20190608,5,PM2.5,81.0
264654,20190608,6,PCA,-4.725298733886532
264654,20190608,6,PM2.5,73.0
264660,20190608,7,PCA,-11.45927581217446
264660,20190608,7,PM2.5,71.0
264666,20190608,8,PCA,-15.974206822427272
264666,20190608,8,PM2.5,71.0
264672,20190608,9,PCA,-49.107585113281324
264672,20190608,9,PM2.5,49.0
264678,20190608,10,PCA,-75.75673589765482
264678,20190608,10,PM2.5,33.0
264684,20190608,11,PCA,-93.13674372759701
264684,20190608,11,PM2.5,21.0
264690,20190608,12,PCA,-97.21571423685934
264690,20190608,12,PM2.5,14.0
264696,20190608,13,PCA,-98.50600643054266
264696,20190608,13,PM2.5,13.0
264702,20190608,14,PCA,-101.1581821376855
264702,20190608,14,PM2.5,8.0
264708,20190608,15,PCA,-101.88856716205918
264708,20190608,15,PM2.5,7.0
264714,20190608,16,PCA,-98.6804318074498
264714,20190608,16,PM2.5,10.0
264720,20190608,17,PCA,-76.47500353405881
264720,20190608,17,PM2.5,17.0
264726,20190608,18,PCA,-69.1115041990421
264726,20190608,18,PM2.5,22.0
264732,20190608,19,PCA,-80.47721892843002
264732,20190608,19,PM2.5,24.0
264738,20190608,20,PCA,-83.09012559184383
264738,20190608,20,PM2.5,8.0
264744,20190608,21,PCA,-86.34770309890787
264744,20190608,21,PM2.5,6.0
264750,20190608,22,PCA,-80.39431761729074
264750,20190608,22,PM2.5,17.0
264756,20190608,23,PCA,-87.75897049666179
264756,20190608,23,PM2.5,9.0
264762,20190609,0,PCA,-102.21161370109064
264762,20190609,0,PM2.5,6.0
264768,20190609,1,PCA,-100.168776505621
264768,20190609,1,PM2.5,5.0
264774,20190609,2,PCA,-106.79920275609292
264774,20190609,2,PM2.5,3.0
264780,20190609,3,PCA,-110.12688777056864
264780,20190609,3,PM2.5,1.0
264786,20190609,4,PCA,-109.85140624717039
264786,20190609,4,PM2.5,2.0
264792,20190609,5,PCA,-109.40509420192745
264792,20190609,5,PM2.5,2.0
264798,20190609,6,PCA,-108.80391032698977
264798,20190609,6,PM2.5,4.0
264804,20190609,7,PCA,-108.96772404881898
264804,20190609,7,PM2.5,4.0
264810,20190609,8,PCA,-111.14090023044464
264810,20190609,8,PM2.5,1.0
264816,20190609,9,PCA,-110.49694056666601
264816,20190609,9,PM2.5,1.0
264822,20190609,10,PCA,-108.6918920890188
264822,20190609,10,PM2.5,3.0
264828,20190609,11,PCA,-110.06351570502184
264828,20190609,11,PM2.5,1.0
264834,20190609,12,PCA,-105.3218681046991
264834,20190609,12,PM2.5,7.0
264840,20190609,13,PCA,-106.5628572654705
264840,20190609,13,PM2.5,5.0
264846,20190609,14,PCA,-107.8080008041868
264846,20190609,14,PM2.5,3.0
264852,20190609,15,PCA,-106.5628572654705
264852,20190609,15,PM2.5,5.0
264858,20190609,16,PCA,-106.16742067847778
264858,20190609,16,PM2.5,5.0
264864,20190609,17,PCA,-108.78261317748016
264864,20190609,17,PM2.5,2.0
264870,20190609,18,PCA,-105.72382970538412
264870,20190609,18,PM2.5,6.0
264876,20190609,19,PCA,-106.64484554827794
264876,20190609,19,PM2.5,4.0
264882,20190609,20,PCA,-105.1518335628848
264882,20190609,20,PM2.5,6.0
264888,20190609,21,PCA,-98.95290485155947
264888,20190609,21,PM2.5,7.0
264894,20190609,22,PCA,-86.84306143562979
264894,20190609,22,PM2.5,12.0
264900,20190609,23,PCA,-73.59157906610504
264900,20190609,23,PM2.5,15.0
264906,20190610,0,PCA,-60.18763093523668
264906,20190610,0,PM2.5,16.0
264912,20190610,1,PCA,-55.573583944576846
264912,20190610,1,PM2.5,16.0
264918,20190610,2,PCA,-48.134575143077925
264918,20190610,2,PM2.5,24.0
264924,20190610,3,PCA,-23.633486373986976
264924,20190610,3,PM2.5,56.0
264930,20190610,4,PCA,-16.173424942062745
264930,20190610,4,PM2.5,61.0
264936,20190610,5,PCA,-16.563429712734077
264936,20190610,5,PM2.5,64.0
264942,20190610,6,PCA,-34.91496904911769
264942,20190610,6,PM2.5,53.0
264948,20190610,7,PCA,-45.78617440530088
264948,20190610,7,PM2.5,48.0
264954,20190610,8,PCA,-48.517219865416834
264954,20190610,8,PM2.5,47.0
264960,20190610,9,PCA,-39.50076943968151
264960,20190610,9,PM2.5,52.0
264966,20190610,10,PCA,-67.37857143179498
264966,20190610,10,PM2.5,35.0
264972,20190610,11,PCA,-93.71040223388107
264972,20190610,11,PM2.5,18.0
264978,20190610,12,PCA,-94.20707868756519
264978,20190610,12,PM2.5,18.0
264984,20190610,13,PCA,-95.65001342511715
264984,20190610,13,PM2.5,16.0
264990,20190610,14,PCA,-99.39640613274591
264990,20190610,14,PM2.5,9.0
265008,20190610,17,PCA,-109.0902496069866
265008,20190610,17,PM2.5,15.0
265014,20190610,18,PCA,-76.39208281884294
265014,20190610,18,PM2.5,13.0
265020,20190610,19,PCA,-73.45003932149018
265020,20190610,19,PM2.5,15.0
265026,20190610,20,PCA,-60.11320922141838
265026,20190610,20,PM2.5,28.0
265032,20190610,21,PCA,-63.96137625268591
265032,20190610,21,PM2.5,28.0
265038,20190610,22,PCA,-71.23058407644471
265038,20190610,22,PM2.5,24.0
265044,20190610,23,PCA,-72.91379864107334
265044,20190610,23,PM2.5,24.0
265050,20190611,0,PCA,-57.55645666834571
265050,20190611,0,PM2.5,40.0
265056,20190611,1,PCA,-41.73060583389612
265056,20190611,1,PM2.5,51.0
265062,20190611,2,PCA,-27.824585157492994
265062,20190611,2,PM2.5,60.0
265068,20190611,3,PCA,-10.395986756122104
265068,20190611,3,PM2.5,70.0
265074,20190611,4,PCA,-0.2406473872919549
265074,20190611,4,PM2.5,77.0
265080,20190611,5,PCA,-0.8515691343944589
265080,20190611,5,PM2.5,77.0
265086,20190611,6,PCA,5.408548554018681
265086,20190611,6,PM2.5,80.0
265092,20190611,7,PCA,7.613256441185535
265092,20190611,7,PM2.5,82.0
265098,20190611,8,PCA,4.279009573951209
265098,20190611,8,PM2.5,81.0
265104,20190611,9,PCA,-14.024641907056179
265104,20190611,9,PM2.5,72.0
265110,20190611,10,PCA,-46.070573247976874
265110,20190611,10,PM2.5,54.0
265116,20190611,11,PCA,-57.61403067827174
265116,20190611,11,PM2.5,47.0
265122,20190611,12,PCA,-53.601331748027356
265122,20190611,12,PM2.5,42.0
265128,20190611,13,PCA,-47.148964026176614
265128,20190611,13,PM2.5,35.0
265134,20190611,14,PCA,-50.684096626601196
265134,20190611,14,PM2.5,28.0
265140,20190611,15,PCA,-43.12546878663959
265140,20190611,15,PM2.5,27.0
265146,20190611,16,PCA,-41.79749474239062
265146,20190611,16,PM2.5,26.0
265152,20190611,17,PCA,-37.05735112282418
265152,20190611,17,PM2.5,31.0
265158,20190611,18,PCA,-38.53524440841387
265158,20190611,18,PM2.5,30.0
265164,20190611,19,PCA,-48.73902402758076
265164,20190611,19,PM2.5,30.0
265170,20190611,20,PCA,-83.41881508856169
265170,20190611,20,PM2.5,19.0
265176,20190611,21,PCA,-94.92342788152912
265176,20190611,21,PM2.5,15.0
265182,20190611,22,PCA,-87.19805932550155
265182,20190611,22,PM2.5,19.0
265188,20190611,23,PCA,-83.32296438268204
265188,20190611,23,PM2.5,22.0
265194,20190612,0,PCA,-93.4043395656099
265194,20190612,0,PM2.5,19.0
265200,20190612,1,PCA,-90.00344727581735
265200,20190612,1,PM2.5,23.0
265206,20190612,2,PCA,-75.53354602420544
265206,20190612,2,PM2.5,26.0
265212,20190612,3,PCA,-57.94927981310942
265212,20190612,3,PM2.5,38.0
265218,20190612,4,PCA,-39.585521400491835
265218,20190612,4,PM2.5,51.0
265224,20190612,5,PCA,-33.090023102739174
265224,20190612,5,PM2.5,53.0
265230,20190612,6,PCA,-29.02476486100629
265230,20190612,6,PM2.5,55.0
265236,20190612,7,PCA,-57.96989217387608
265236,20190612,7,PM2.5,29.0
265242,20190612,8,PCA,-49.00492954721097
265242,20190612,8,PM2.5,45.0
265248,20190612,9,PCA,-39.93104321692937
265248,20190612,9,PM2.5,54.0
265254,20190612,10,PCA,-35.533804395089895
265254,20190612,10,PM2.5,59.0
265260,20190612,11,PCA,-65.4956410336281
265260,20190612,11,PM2.5,34.0
265266,20190612,12,PCA,-54.90367624138334
265266,20190612,12,PM2.5,31.0
265272,20190612,13,PCA,-31.611090955922073
265272,20190612,13,PM2.5,50.0
265278,20190612,14,PCA,-28.998848040173733
265278,20190612,14,PM2.5,44.0
265284,20190612,15,PCA,-26.81342493911597
265284,20190612,15,PM2.5,44.0
265290,20190612,16,PCA,-36.73452604141166
265290,20190612,16,PM2.5,38.0
265296,20190612,17,PCA,-43.23221348509001
265296,20190612,17,PM2.5,37.0
265302,20190612,18,PCA,-9.68835421344675
265302,20190612,18,PM2.5,81.0
265308,20190612,19,PCA,-33.85666522681521
265308,20190612,19,PM2.5,46.0
265314,20190612,20,PCA,-45.673518590875574
265314,20190612,20,PM2.5,36.0
265320,20190612,21,PCA,-91.04497231041647
265320,20190612,21,PM2.5,18.0
265326,20190612,22,PCA,-89.93516658890495
265326,20190612,22,PM2.5,20.0
265332,20190612,23,PCA,-82.2393433296397
265332,20190612,23,PM2.5,19.0
265338,20190613,0,PCA,-92.76510546569165
265338,20190613,0,PM2.5,15.0
265344,20190613,1,PCA,-78.74633266653541
265344,20190613,1,PM2.5,16.0
265350,20190613,2,PCA,-70.91046715763694
265350,20190613,2,PM2.5,19.0
265356,20190613,3,PCA,-68.57425369949003
265356,20190613,3,PM2.5,21.0
265362,20190613,4,PCA,-82.45136640489604
265362,20190613,4,PM2.5,16.0
265368,20190613,5,PCA,-64.35199361835333
265368,20190613,5,PM2.5,14.0
265374,20190613,6,PCA,-61.795516065619445
265374,20190613,6,PM2.5,21.0
265380,20190613,7,PCA,-68.06831385562046
265380,20190613,7,PM2.5,20.0
265386,20190613,8,PCA,-80.94279570728358
265386,20190613,8,PM2.5,17.0
265392,20190613,9,PCA,-86.1995318997122
265392,20190613,9,PM2.5,16.0
265398,20190613,10,PCA,-83.86683772412361
265398,20190613,10,PM2.5,19.0
265404,20190613,11,PCA,-90.5090855931445
265404,20190613,11,PM2.5,21.0
265410,20190613,12,PCA,-86.75356474245719
265410,20190613,12,PM2.5,21.0
265416,20190613,13,PCA,-58.01544016102801
265416,20190613,13,PM2.5,24.0
265422,20190613,14,PCA,-52.43146710124334
265422,20190613,14,PM2.5,25.0
265428,20190613,15,PCA,-56.00967478667258
265428,20190613,15,PM2.5,23.0
265434,20190613,16,PCA,-54.59719824356876
265434,20190613,16,PM2.5,24.0
265440,20190613,17,PCA,-58.98160465888888
265440,20190613,17,PM2.5,23.0
265446,20190613,18,PCA,-52.867184795752124
265446,20190613,18,PM2.5,29.0
265452,20190613,19,PCA,-57.26591964650974
265452,20190613,19,PM2.5,33.0
265458,20190613,20,PCA,-66.93866240438167
265458,20190613,20,PM2.5,32.0
265464,20190613,21,PCA,-67.31097502136545
265464,20190613,21,PM2.5,33.0
265470,20190613,22,PCA,-58.32952526740756
265470,20190613,22,PM2.5,36.0
265476,20190613,23,PCA,-59.20768751857769
265476,20190613,23,PM2.5,37.0
265482,20190614,0,PCA,-56.68424153318622
265482,20190614,0,PM2.5,37.0
265488,20190614,1,PCA,-57.37018100577543
265488,20190614,1,PM2.5,39.0
265494,20190614,2,PCA,-50.797997449971206
265494,20190614,2,PM2.5,44.0
265500,20190614,3,PCA,-34.2460904759115
265500,20190614,3,PM2.5,46.0
265506,20190614,4,PCA,-15.590748683601497
265506,20190614,4,PM2.5,47.0
265512,20190614,5,PCA,16.728352927725894
265512,20190614,5,PM2.5,74.0
265518,20190614,6,PCA,68.54757488045955
265518,20190614,6,PM2.5,109.0
265524,20190614,7,PCA,96.30084607313184
265524,20190614,7,PM2.5,130.0
265530,20190614,8,PCA,75.4549210726131
265530,20190614,8,PM2.5,122.0
265536,20190614,9,PCA,16.692029994231348
265536,20190614,9,PM2.5,94.0
265542,20190614,10,PCA,-85.07470428395332
265542,20190614,10,PM2.5,28.0
265548,20190614,11,PCA,-96.80020859208786
265548,20190614,11,PM2.5,15.0
265554,20190614,12,PCA,-102.76478478638796
265554,20190614,12,PM2.5,6.0
265560,20190614,13,PCA,-102.45004675670711
265560,20190614,13,PM2.5,6.0
265566,20190614,14,PCA,-100.56094355421216
265566,20190614,14,PM2.5,8.0
265572,20190614,15,PCA,-102.53375104515287
265572,20190614,15,PM2.5,4.0
265578,20190614,16,PCA,-97.99641742697943
265578,20190614,16,PM2.5,9.0
265584,20190614,17,PCA,-94.04157061510058
265584,20190614,17,PM2.5,7.0
265590,20190614,18,PCA,-101.6505143904299
265590,20190614,18,PM2.5,4.0
265596,20190614,19,PCA,-100.48320475657617
265596,20190614,19,PM2.5,5.0
265602,20190614,20,PCA,-94.61771337395352
265602,20190614,20,PM2.5,11.0
265608,20190614,21,PCA,-30.219326521889034
265608,20190614,21,PM2.5,36.0
265614,20190614,22,PCA,-37.449149188111264
265614,20190614,22,PM2.5,45.0
265620,20190614,23,PCA,-61.27530125275429
265620,20190614,23,PM2.5,44.0
265626,20190615,0,PCA,-65.55115616596099
265626,20190615,0,PM2.5,39.0
265632,20190615,1,PCA,-81.14059414413958
265632,20190615,1,PM2.5,25.0
265638,20190615,2,PCA,-76.72601884436011
265638,20190615,2,PM2.5,18.0
265644,20190615,3,PCA,-75.97024779871236
265644,20190615,3,PM2.5,19.0
265650,20190615,4,PCA,-63.840112299784
265650,20190615,4,PM2.5,24.0
265656,20190615,5,PCA,-66.08231061781227
265656,20190615,5,PM2.5,21.0
265662,20190615,6,PCA,-62.192577489937975
265662,20190615,6,PM2.5,23.0
265668,20190615,7,PCA,-60.60959255670967
265668,20190615,7,PM2.5,23.0
265674,20190615,8,PCA,-60.41133795722231
265674,20190615,8,PM2.5,32.0
265680,20190615,9,PCA,-70.04274563120765
265680,20190615,9,PM2.5,26.0
265686,20190615,10,PCA,-92.1124347819905
265686,20190615,10,PM2.5,21.0
265692,20190615,11,PCA,-93.27408828752168
265692,20190615,11,PM2.5,21.0
265698,20190615,12,PCA,-97.34890441883917
265698,20190615,12,PM2.5,14.0
265704,20190615,13,PCA,-90.88591262931499
265704,20190615,13,PM2.5,20.0
265710,20190615,14,PCA,-63.8756910808789
265710,20190615,14,PM2.5,36.0
265716,20190615,15,PCA,-64.00929324762457
265716,20190615,15,PM2.5,23.0
265722,20190615,16,PCA,-63.34485500338392
265722,20190615,16,PM2.5,17.0
265728,20190615,17,PCA,-60.68860984910097
265728,20190615,17,PM2.5,12.0
265734,20190615,18,PCA,-66.95762178049117
265734,20190615,18,PM2.5,2.0
265740,20190615,19,PCA,-74.8086806408729
265740,20190615,19,PM2.5,33.0
265746,20190615,20,PCA,-71.16407510626442
265746,20190615,20,PM2.5,32.0
265770,20190616,0,PCA,-101.9109510533784
265770,20190616,0,PM2.5,12.0
265776,20190616,1,PCA,-88.65185271620864
265776,20190616,1,PM2.5,19.5
265782,20190616,2,PCA,-77.83113540429154
265782,20190616,2,PM2.5,27.0
265788,20190616,3,PCA,-84.86699711922812
265788,20190616,3,PM2.5,16.0
265794,20190616,4,PCA,-82.01874132134455
265794,20190616,4,PM2.5,25.0
265800,20190616,5,PCA,-0.9483606764211612
265800,20190616,5,PM2.5,75.0
265806,20190616,6,PCA,-81.30270553362801
265806,20190616,6,PM2.5,6.0
265812,20190616,7,PCA,-67.58536615136025
265812,20190616,7,PM2.5,17.0
265818,20190616,8,PCA,-59.97053468230886
265818,20190616,8,PM2.5,36.0
265824,20190616,9,PCA,-52.81097446077367
265824,20190616,9,PM2.5,42.0
265830,20190616,10,PCA,-77.71387334373927
265830,20190616,10,PM2.5,26.0
265836,20190616,11,PCA,-65.30954408776631
265836,20190616,11,PM2.5,34.0
265842,20190616,12,PCA,-100.75532529512634
265842,20190616,12,PM2.5,4.0
265848,20190616,13,PCA,-104.04677988729694
265848,20190616,13,PM2.5,11.0
265854,20190616,14,PCA,-104.37010155938808
265854,20190616,14,PM2.5,14.5
265860,20190616,15,PCA,-97.7122661725178
265860,20190616,15,PM2.5,18.0
265866,20190616,16,PCA,-58.17340713240385
265866,20190616,16,PM2.5,42.0
265872,20190616,17,PCA,-77.25309494089726
265872,20190616,17,PM2.5,42.5
265878,20190616,18,PCA,-54.861289073852554
265878,20190616,18,PM2.5,43.0
265884,20190616,19,PCA,-71.97025077468982
265884,20190616,19,PM2.5,40.0
265890,20190616,20,PCA,-61.34298282956323
265890,20190616,20,PM2.5,37.0
265896,20190616,21,PCA,-36.33389818268826
265896,20190616,21,PM2.5,53.0
265902,20190616,22,PCA,-45.39659743712812
265902,20190616,22,PM2.5,47.0
265908,20190616,23,PCA,-33.776710740652085
265908,20190616,23,PM2.5,54.0
265914,20190617,0,PCA,-67.72042037424067
265914,20190617,0,PM2.5,32.0
265920,20190617,1,PCA,-51.26929676823382
265920,20190617,1,PM2.5,42.0
265926,20190617,2,PCA,-52.10708929891412
265926,20190617,2,PM2.5,37.0
265932,20190617,3,PCA,-14.190088059684088
265932,20190617,3,PM2.5,63.0
265938,20190617,4,PCA,-95.40542714031437
265938,20190617,4,PM2.5,2.0
265962,20190617,8,PCA,-20.49079865935631
265962,20190617,8,PM2.5,59.0
265968,20190617,9,PCA,-49.07340716440997
265968,20190617,9,PM2.5,42.0
265974,20190617,10,PCA,-67.73086809038008
265974,20190617,10,PM2.5,33.0
265998,20190617,14,PCA,-73.27907684755762
265998,20190617,14,PM2.5,32.0
266004,20190617,15,PCA,-59.13901446840682
266004,20190617,15,PM2.5,41.0
266028,20190617,19,PCA,-54.51772918445035
266028,20190617,19,PM2.5,32.0
266034,20190617,20,PCA,-70.84378953274336
266034,20190617,20,PM2.5,31.0
266040,20190617,21,PCA,-76.4040320783535
266040,20190617,21,PM2.5,35.0
266046,20190617,22,PCA,-66.50119874075604
266046,20190617,22,PM2.5,37.0
266052,20190617,23,PCA,-61.11898753755161
266052,20190617,23,PM2.5,40.0
266058,20190618,0,PCA,-20.88697134520786
266058,20190618,0,PM2.5,49.0
266064,20190618,1,PCA,18.2694333987387
266064,20190618,1,PM2.5,77.0
266070,20190618,2,PCA,33.78787596718933
266070,20190618,2,PM2.5,88.0
266076,20190618,3,PCA,32.19212726227053
266076,20190618,3,PM2.5,90.0
266082,20190618,4,PCA,45.048297090380096
266082,20190618,4,PM2.5,94.0
266088,20190618,5,PCA,38.380204063307694
266088,20190618,5,PM2.5,93.0
266094,20190618,6,PCA,33.38794963981497
266094,20190618,6,PM2.5,89.0
266100,20190618,7,PCA,28.430737624709423
266100,20190618,7,PM2.5,90.0
266106,20190618,8,PCA,15.498802564156195
266106,20190618,8,PM2.5,84.0
266112,20190618,9,PCA,17.851014607814214
266112,20190618,9,PM2.5,86.0
266118,20190618,10,PCA,11.604941861572337
266118,20190618,10,PM2.5,87.0
266124,20190618,11,PCA,-3.177031561436622
266124,20190618,11,PM2.5,82.0
266130,20190618,12,PCA,-20.712531126601622
266130,20190618,12,PM2.5,69.0
266136,20190618,13,PCA,-14.238525995261057
266136,20190618,13,PM2.5,64.0
266142,20190618,14,PCA,-18.948065062816344
266142,20190618,14,PM2.5,52.0
266148,20190618,15,PCA,-30.44816286501509
266148,20190618,15,PM2.5,40.0
266154,20190618,17,PCA,-26.74591864338577
266154,20190618,17,PM2.5,41.0
266160,20190618,18,PCA,-26.14323791561389
266160,20190618,18,PM2.5,39.0
266166,20190618,19,PCA,-27.02569589465028
266166,20190618,19,PM2.5,40.0
266172,20190618,20,PCA,-26.289085589534075
266172,20190618,20,PM2.5,40.0
266178,20190618,21,PCA,-14.298220832007152
266178,20190618,21,PM2.5,60.0
266184,20190618,22,PCA,-5.181687766103753
266184,20190618,22,PM2.5,74.0
266190,20190618,23,PCA,-29.513729910973574
266190,20190618,23,PM2.5,62.0
266196,20190619,0,PCA,-54.38923580403624
266196,20190619,0,PM2.5,50.0
266202,20190619,1,PCA,-39.60658739227965
266202,20190619,1,PM2.5,59.0
266208,20190619,2,PCA,-30.247408761095635
266208,20190619,2,PM2.5,67.0
266214,20190619,3,PCA,-20.220276204291704
266214,20190619,3,PM2.5,71.0
266220,20190619,4,PCA,-8.304113350332203
266220,20190619,4,PM2.5,77.0
266226,20190619,5,PCA,-4.83799680821326
266226,20190619,5,PM2.5,80.0
266232,20190619,6,PCA,17.484463498064393
266232,20190619,6,PM2.5,94.0
266238,20190619,7,PCA,17.558566366723305
266238,20190619,7,PM2.5,93.0
266244,20190619,8,PCA,1.7706405311232492
266244,20190619,8,PM2.5,84.0
266250,20190619,9,PCA,6.40739013389025
266250,20190619,9,PM2.5,88.0
266256,20190619,10,PCA,-2.8067119840080483
266256,20190619,10,PM2.5,83.0
266262,20190619,11,PCA,-26.73820035181495
266262,20190619,11,PM2.5,70.0
266268,20190619,12,PCA,-27.955984138515568
266268,20190619,12,PM2.5,71.0
266274,20190619,13,PCA,-33.68510791328962
266274,20190619,13,PM2.5,59.0
266280,20190619,14,PCA,-33.193513262317104
266280,20190619,14,PM2.5,56.0
266286,20190619,15,PCA,-39.36886904907276
266286,20190619,15,PM2.5,49.0
266292,20190619,16,PCA,-45.996541215417096
266292,20190619,16,PM2.5,43.0
266298,20190619,17,PCA,-55.79693223210928
266298,20190619,17,PM2.5,45.0
266304,20190619,18,PCA,-53.21945842273891
266304,20190619,18,PM2.5,52.0
266310,20190619,19,PCA,-46.29572658455039
266310,20190619,19,PM2.5,57.0
266316,20190619,20,PCA,-37.41778776504746
