,date,hour,type,平谷
285072,20191104,10,PM2.5,35.0
285078,20191104,11,PCA,-32.36498545865215
285078,20191104,11,PM2.5,42.0
285084,20191104,12,PCA,-25.648319512584784
285084,20191104,12,PM2.5,46.0
285090,20191104,13,PCA,-15.287974695418626
285090,20191104,13,PM2.5,53.0
285096,20191104,14,PCA,-34.21160027253077
285096,20191104,14,PM2.5,42.0
285102,20191104,15,PCA,-41.297760793142814
285102,20191104,15,PM2.5,38.0
285108,20191104,16,PCA,-25.774232914985273
285108,20191104,16,PM2.5,46.0
285114,20191104,17,PCA,-11.135109733768493
285114,20191104,17,PM2.5,53.0
285120,20191104,18,PCA,-4.930800652900605
285120,20191104,18,PM2.5,55.0
285126,20191104,19,PCA,5.601745612287403
285126,20191104,19,PM2.5,60.0
285132,20191104,20,PCA,22.726321378398357
285132,20191104,20,PM2.5,71.0
285138,20191104,21,PCA,18.873860238518496
285138,20191104,21,PM2.5,70.0
285144,20191104,22,PCA,9.961085439755692
285144,20191104,22,PM2.5,65.0
285150,20191104,23,PCA,15.00798596562864
285150,20191104,23,PM2.5,69.0
285156,20191105,0,PCA,9.242794605204976
285156,20191105,0,PM2.5,66.0
285162,20191105,1,PCA,-1.4736279746533374
285162,20191105,1,PM2.5,60.0
285168,20191105,2,PCA,-12.703281826858362
285168,20191105,2,PM2.5,53.0
285174,20191105,3,PCA,-20.754022674051296
285174,20191105,3,PM2.5,48.0
285180,20191105,4,PCA,-23.999165069037087
285180,20191105,4,PM2.5,46.0
285186,20191105,5,PCA,-22.763370263854007
285186,20191105,5,PM2.5,47.0
285192,20191105,6,PCA,-22.720620450447015
285192,20191105,6,PM2.5,47.0
285198,20191105,7,PCA,-14.835229587899512
285198,20191105,7,PM2.5,52.0
285204,20191105,8,PCA,-12.037089075286733
285204,20191105,8,PM2.5,53.0
285210,20191105,9,PCA,-1.600771324053101
285210,20191105,9,PM2.5,60.0
285216,20191105,10,PCA,3.6558530579886415
285216,20191105,10,PM2.5,63.0
285222,20191105,11,PCA,-19.847894715362095
285222,20191105,11,PM2.5,49.0
285228,20191105,12,PCA,-8.332544522794077
285228,20191105,12,PM2.5,55.0
285234,20191105,13,PCA,9.664496787760504
285234,20191105,13,PM2.5,66.0
285240,20191105,16,PCA,-32.74524996125016
285240,20191105,16,PM2.5,42.0
285246,20191105,17,PCA,-35.45419789764768
285246,20191105,17,PM2.5,39.0
285252,20191105,18,PCA,-38.46996750169752
285252,20191105,18,PM2.5,31.0
285258,20191105,19,PCA,-47.30112340822399
285258,20191105,19,PM2.5,24.0
285264,20191105,20,PCA,-61.72636371126029
285264,20191105,20,PM2.5,19.0
285270,20191105,21,PCA,-58.375962982198544
285270,20191105,21,PM2.5,13.0
285276,20191105,22,PCA,-59.42291222001377
285276,20191105,22,PM2.5,15.0
285282,20191105,23,PCA,-52.129228111127624
285282,20191105,23,PM2.5,25.0
285288,20191106,0,PCA,-54.75948874238342
285288,20191106,0,PM2.5,25.0
285294,20191106,1,PCA,-63.44808036579955
285294,20191106,1,PM2.5,19.0
285300,20191106,2,PCA,-66.9961535139559
285300,20191106,2,PM2.5,16.0
285306,20191106,3,PCA,-68.11589604088542
285306,20191106,3,PM2.5,16.0
285312,20191106,4,PCA,-64.8066025092128
285312,20191106,4,PM2.5,16.0
285318,20191106,5,PCA,-70.89359604937532
285318,20191106,5,PM2.5,15.0
285324,20191106,6,PCA,-66.56755410542972
285324,20191106,6,PM2.5,16.0
285330,20191106,7,PCA,-53.68637079745044
285330,20191106,7,PM2.5,16.0
285336,20191106,8,PCA,-47.769052405342805
285336,20191106,8,PM2.5,19.0
285342,20191106,9,PCA,-42.21209075033789
285342,20191106,9,PM2.5,21.0
285348,20191106,10,PCA,-40.3651030021103
285348,20191106,10,PM2.5,27.0
285354,20191106,11,PCA,-35.37015371058219
285354,20191106,11,PM2.5,31.0
285360,20191106,12,PCA,-55.18994094991513
285360,20191106,12,PM2.5,28.0
285366,20191106,13,PCA,-54.70474982679338
285366,20191106,13,PM2.5,24.0
285372,20191106,14,PCA,-48.40700686440463
285372,20191106,14,PM2.5,25.0
285378,20191106,15,PCA,-31.191694193350095
285378,20191106,15,PM2.5,37.0
285384,20191106,16,PCA,-28.033598409081048
285384,20191106,16,PM2.5,45.0
285390,20191106,17,PCA,-19.169731868440063
285390,20191106,17,PM2.5,51.0
285396,20191106,18,PCA,-7.959382424897861
285396,20191106,18,PM2.5,56.0
285402,20191106,19,PCA,0.660718244299594
285402,20191106,19,PM2.5,60.0
285408,20191106,20,PCA,6.315185227422728
285408,20191106,20,PM2.5,63.0
285414,20191106,21,PCA,11.815722472634482
285414,20191106,21,PM2.5,66.0
285420,20191106,22,PCA,10.584055889448537
285420,20191106,22,PM2.5,67.0
285426,20191106,23,PCA,-10.632781949801833
285426,20191106,23,PM2.5,55.0
285432,20191107,0,PCA,-9.619344253252947
285432,20191107,0,PM2.5,55.0
285438,20191107,1,PCA,-18.179948124760905
285438,20191107,1,PM2.5,50.0
285444,20191107,2,PCA,-10.703098970732988
285444,20191107,2,PM2.5,55.0
285450,20191107,3,PCA,-11.321941198428702
285450,20191107,3,PM2.5,55.0
285456,20191107,4,PCA,-4.01153391897411
285456,20191107,4,PM2.5,59.0
285462,20191107,5,PCA,-11.126042466122865
285462,20191107,5,PM2.5,55.0
285468,20191107,6,PCA,-86.74860001668138
285468,20191107,6,PM2.5,11.0
285474,20191107,7,PCA,-93.12309466994121
285474,20191107,7,PM2.5,2.0
285480,20191107,8,PCA,-64.55325895344025
285480,20191107,8,PM2.5,5.0
285486,20191107,9,PCA,-77.37184493099362
285486,20191107,9,PM2.5,14.0
285492,20191107,10,PCA,-88.61992169895156
285492,20191107,10,PM2.5,2.0
285498,20191107,11,PCA,-92.34488754632424
285498,20191107,11,PM2.5,1.0
285504,20191107,12,PCA,-81.29050448262826
285504,20191107,12,PM2.5,9.0
285510,20191107,13,PCA,-87.6771180602373
285510,20191107,13,PM2.5,8.0
285516,20191107,14,PCA,-88.363375951345
285516,20191107,14,PM2.5,5.0
285522,20191107,15,PCA,-80.23823124763918
285522,20191107,15,PM2.5,7.0
285528,20191107,16,PCA,-79.35529380521307
285528,20191107,16,PM2.5,10.0
285534,20191107,17,PCA,-74.4556893436903
285534,20191107,17,PM2.5,10.0
285540,20191107,18,PCA,-52.921456629507915
285540,20191107,18,PM2.5,14.0
285546,20191107,19,PCA,-41.14133782755188
285546,20191107,19,PM2.5,17.0
285552,20191107,20,PCA,-27.171562433770124
285552,20191107,20,PM2.5,34.0
285558,20191107,21,PCA,-43.5648385199858
285558,20191107,21,PM2.5,28.0
285564,20191107,22,PCA,-42.62737375750439
285564,20191107,22,PM2.5,28.0
285570,20191107,23,PCA,-50.23182260351165
285570,20191107,23,PM2.5,20.0
285576,20191108,0,PCA,-51.951860408001544
285576,20191108,0,PM2.5,20.0
285582,20191108,1,PCA,-54.890761334092645
285582,20191108,1,PM2.5,20.0
285588,20191108,2,PCA,-49.71242898267094
285588,20191108,2,PM2.5,21.0
285594,20191108,3,PCA,-56.71139442729843
285594,20191108,3,PM2.5,19.0
285600,20191108,4,PCA,-46.81458516119082
285600,20191108,4,PM2.5,24.0
285606,20191108,5,PCA,-46.965204183378134
285606,20191108,5,PM2.5,25.0
285612,20191108,6,PCA,-41.91719482630937
285612,20191108,6,PM2.5,28.0
285618,20191108,7,PCA,-38.152789881253774
285618,20191108,7,PM2.5,28.0
285624,20191108,8,PCA,-39.809966543801636
285624,20191108,8,PM2.5,27.0
285630,20191108,9,PCA,-30.437743824937726
285630,20191108,9,PM2.5,34.0
285636,20191108,10,PCA,-40.65682031972648
285636,20191108,10,PM2.5,36.0
285642,20191108,11,PCA,-37.15727401391689
285642,20191108,11,PM2.5,38.0
285648,20191108,12,PCA,-46.093142844755526
285648,20191108,12,PM2.5,32.0
285654,20191108,13,PCA,-59.552242346590454
285654,20191108,13,PM2.5,26.0
285660,20191108,14,PCA,-84.6920255342442
285660,20191108,14,PM2.5,12.0
285678,20191108,17,PCA,-62.55085727151868
285678,20191108,17,PM2.5,7.0
285684,20191108,18,PCA,-53.48936987810254
285684,20191108,18,PM2.5,15.0
285690,20191108,19,PCA,-34.896996184462324
285690,20191108,19,PM2.5,25.0
285696,20191108,20,PCA,-13.35600626890595
285696,20191108,20,PM2.5,38.0
285702,20191108,21,PCA,-31.61709077464243
285702,20191108,21,PM2.5,38.0
285708,20191108,22,PCA,-44.53571110242704
285708,20191108,22,PM2.5,26.0
285714,20191108,23,PCA,-47.15285994155737
285714,20191108,23,PM2.5,27.0
285720,20191109,0,PCA,-64.17766765190055
285720,20191109,0,PM2.5,21.0
285726,20191109,1,PCA,-52.76549253680729
285726,20191109,1,PM2.5,19.0
285732,20191109,2,PCA,-56.36245323777486
285732,20191109,2,PM2.5,24.0
285738,20191109,3,PCA,-56.57353457596352
285738,20191109,3,PM2.5,24.0
285744,20191109,4,PCA,-56.25380320998202
285744,20191109,4,PM2.5,23.0
285750,20191109,5,PCA,-46.80698596931776
285750,20191109,5,PM2.5,22.0
285756,20191109,6,PCA,-48.81878247783921
285756,20191109,6,PM2.5,26.0
285762,20191109,7,PCA,-51.86148568706377
285762,20191109,7,PM2.5,20.0
285768,20191109,8,PCA,-36.76448640367506
285768,20191109,8,PM2.5,27.0
285774,20191109,9,PCA,-37.99605116382109
285774,20191109,9,PM2.5,33.0
285780,20191109,10,PCA,-37.25488431194638
285780,20191109,10,PM2.5,31.0
285786,20191109,11,PCA,-25.10754901361169
285786,20191109,11,PM2.5,38.0
285792,20191109,12,PCA,-2.9270561430814985
285792,20191109,12,PM2.5,52.0
285798,20191109,13,PCA,85.63727709879988
285798,20191109,13,PM2.5,114.0
285804,20191109,14,PCA,161.1466758786313
285804,20191109,14,PM2.5,164.0
285810,20191109,15,PCA,159.69979973525955
285810,20191109,15,PM2.5,163.0
285816,20191109,16,PCA,160.5748183119632
285816,20191109,16,PM2.5,162.0
285822,20191109,17,PCA,160.10623314738558
285822,20191109,17,PM2.5,160.0
285828,20191109,18,PCA,171.3993883880358
285828,20191109,18,PM2.5,168.0
285834,20191109,19,PCA,173.89117627091792
285834,20191109,19,PM2.5,168.0
285840,20191109,20,PCA,174.60457897385606
285840,20191109,20,PM2.5,170.0
285846,20191109,21,PCA,175.28839728404122
285846,20191109,21,PM2.5,172.0
285852,20191109,22,PCA,191.87690267267857
285852,20191109,22,PM2.5,184.0
285858,20191109,23,PCA,189.05638926728577
285858,20191109,23,PM2.5,182.0
285864,20191110,0,PCA,189.99716474549126
285864,20191110,0,PM2.5,183.0
285870,20191110,1,PCA,196.12923715058085
285870,20191110,1,PM2.5,188.0
285876,20191110,2,PCA,145.51436915394342
285876,20191110,2,PM2.5,150.0
285882,20191110,3,PCA,-17.02320591712881
285882,20191110,3,PM2.5,49.0
285888,20191110,4,PCA,-18.064210821201858
285888,20191110,4,PM2.5,49.0
285894,20191110,5,PCA,-68.54240393034361
285894,20191110,5,PM2.5,22.0
285900,20191110,6,PCA,-91.04375807139063
285900,20191110,6,PM2.5,4.0
285906,20191110,7,PCA,-91.23790772599743
285906,20191110,7,PM2.5,5.0
285912,20191110,8,PCA,-88.23881612718522
285912,20191110,8,PM2.5,5.0
285918,20191110,9,PCA,-84.27189101837558
285918,20191110,9,PM2.5,7.0
285924,20191110,10,PCA,-89.55238303691284
285924,20191110,10,PM2.5,6.0
285930,20191110,11,PCA,-70.84765371746872
285930,20191110,11,PM2.5,9.0
285936,20191110,12,PCA,-47.914256711426276
285936,20191110,12,PM2.5,15.0
285942,20191110,13,PCA,-40.35678028433357
285942,20191110,13,PM2.5,19.0
285948,20191110,14,PCA,-43.25384328680115
285948,20191110,14,PM2.5,16.0
285954,20191110,15,PCA,-42.06130747075734
285954,20191110,15,PM2.5,18.0
285960,20191110,16,PCA,-45.75760081516037
285960,20191110,16,PM2.5,14.0
285966,20191110,17,PCA,-45.507265078588134
285966,20191110,17,PM2.5,11.0
285972,20191110,18,PCA,-28.653476139573122
285972,20191110,18,PM2.5,21.0
285978,20191110,19,PCA,-20.807902479669906
285978,20191110,19,PM2.5,31.0
285984,20191110,20,PCA,-55.85631548220711
285984,20191110,20,PM2.5,20.0
285990,20191110,21,PCA,-60.01025013670464
285990,20191110,21,PM2.5,15.0
285996,20191110,22,PCA,-62.58666988340724
285996,20191110,22,PM2.5,14.0
286002,20191110,23,PCA,-67.77296728955038
286002,20191110,23,PM2.5,13.0
286008,20191111,0,PCA,-65.77029475972428
286008,20191111,0,PM2.5,13.0
286014,20191111,1,PCA,-53.43774391556638
286014,20191111,1,PM2.5,15.0
286020,20191111,2,PCA,-57.65836910520075
286020,20191111,2,PM2.5,16.0
286026,20191111,3,PCA,-63.75847443748875
286026,20191111,3,PM2.5,14.0
286032,20191111,4,PCA,-66.96215701381237
286032,20191111,4,PM2.5,13.0
286038,20191111,5,PCA,-77.69206949075752
286038,20191111,5,PM2.5,10.0
286044,20191111,6,PCA,-66.76106145132441
286044,20191111,6,PM2.5,11.0
286050,20191111,7,PCA,-62.26903318000934
286050,20191111,7,PM2.5,13.0
286056,20191111,8,PCA,-58.49482715855239
286056,20191111,8,PM2.5,13.0
286062,20191111,9,PCA,-56.74054318278256
286062,20191111,9,PM2.5,15.0
286068,20191111,10,PCA,-50.80927855100852
286068,20191111,10,PM2.5,18.0
286074,20191111,11,PCA,-73.54616989369441
286074,20191111,11,PM2.5,14.0
286080,20191111,12,PCA,-86.30308883450827
286080,20191111,12,PM2.5,8.0
286086,20191111,13,PCA,-87.62723763964983
286086,20191111,13,PM2.5,9.0
286092,20191111,14,PCA,-88.68277540136407
286092,20191111,14,PM2.5,6.0
286098,20191111,15,PCA,-89.40786883091198
286098,20191111,15,PM2.5,5.0
286104,20191111,16,PCA,-89.71079958408257
286104,20191111,16,PM2.5,4.0
286110,20191111,17,PCA,-88.8392925682946
286110,20191111,17,PM2.5,5.0
286116,20191111,18,PCA,-70.6681073263571
286116,20191111,18,PM2.5,9.0
286122,20191111,19,PCA,-45.53200676846409
286122,20191111,19,PM2.5,19.0
286128,20191111,20,PCA,-60.045433313427516
286128,20191111,20,PM2.5,20.0
286134,20191111,21,PCA,-73.45723591991492
286134,20191111,21,PM2.5,15.0
286140,20191111,22,PCA,-83.55403545306498
286140,20191111,22,PM2.5,9.0
286146,20191111,23,PCA,-86.80695820347287
286146,20191111,23,PM2.5,9.0
286152,20191112,0,PCA,-83.5653112235105
286152,20191112,0,PM2.5,8.0
286158,20191112,1,PCA,-73.93673489586885
286158,20191112,1,PM2.5,13.0
286164,20191112,2,PCA,-66.857195806705
286164,20191112,2,PM2.5,15.0
286170,20191112,3,PCA,-60.11274794917532
286170,20191112,3,PM2.5,19.0
286176,20191112,4,PCA,-58.21154121143315
286176,20191112,4,PM2.5,20.0
286182,20191112,5,PCA,-56.86222402470807
286182,20191112,5,PM2.5,21.0
286188,20191112,6,PCA,-55.461917586199704
286188,20191112,6,PM2.5,22.0
286194,20191112,7,PCA,-58.15092836795499
286194,20191112,7,PM2.5,21.0
286200,20191112,8,PCA,-42.93140384013234
286200,20191112,8,PM2.5,23.0
286206,20191112,9,PCA,-41.455204196944585
286206,20191112,9,PM2.5,28.0
286212,20191112,10,PCA,-40.525516479071605
286212,20191112,10,PM2.5,32.0
286218,20191112,11,PCA,-37.09673965551998
286218,20191112,11,PM2.5,36.0
286224,20191112,12,PCA,-32.037390944509816
286224,20191112,12,PM2.5,41.0
286230,20191112,13,PCA,-19.67794851699242
286230,20191112,13,PM2.5,49.0
286236,20191112,14,PCA,-21.17217518424007
286236,20191112,14,PM2.5,48.0
286242,20191112,15,PCA,-10.796768876994546
286242,20191112,15,PM2.5,54.0
286248,20191112,16,PCA,-7.262169480032803
286248,20191112,16,PM2.5,55.0
286254,20191112,17,PCA,-9.740893008393098
286254,20191112,17,PM2.5,50.0
286260,20191112,18,PCA,4.9721361969129525
286260,20191112,18,PM2.5,59.0
286266,20191112,19,PCA,24.489828379221002
286266,20191112,19,PM2.5,70.0
286272,20191112,20,PCA,34.82429148306613
286272,20191112,20,PM2.5,77.0
286278,20191112,21,PCA,19.643920918928394
286278,20191112,21,PM2.5,69.0
286284,20191112,22,PCA,29.41287350389872
286284,20191112,22,PM2.5,76.0
286290,20191112,23,PCA,21.323199994380577
286290,20191112,23,PM2.5,72.0
286296,20191113,0,PCA,6.279193289257457
286296,20191113,0,PM2.5,62.0
286302,20191113,1,PCA,-40.76967012451301
286302,20191113,1,PM2.5,31.0
286308,20191113,2,PCA,-52.673281554990886
286308,20191113,2,PM2.5,13.0
286332,20191113,6,PCA,-47.941314743218165
286332,20191113,6,PM2.5,14.0
286338,20191113,7,PCA,-28.777004370693046
286338,20191113,7,PM2.5,14.0
286344,20191113,8,PCA,-44.98782733095744
286344,20191113,8,PM2.5,16.0
286350,20191113,9,PCA,-54.83625821998609
286350,20191113,9,PM2.5,4.0
286356,20191113,10,PCA,-71.54553256076552
286356,20191113,10,PM2.5,1.0
286362,20191113,11,PCA,-70.20730644518662
286362,20191113,11,PM2.5,3.0
286368,20191113,12,PCA,-82.20684974501411
286368,20191113,12,PM2.5,4.0
286374,20191113,13,PCA,-75.09067309815917
286374,20191113,13,PM2.5,3.0
286380,20191113,14,PCA,-69.9431650414573
286380,20191113,14,PM2.5,2.0
286386,20191113,15,PCA,-89.5904785113225
286386,20191113,15,PM2.5,5.0
286392,20191113,16,PCA,-91.54027567490732
286392,20191113,16,PM2.5,2.0
286398,20191113,17,PCA,-86.99518733805161
286398,20191113,17,PM2.5,3.0
286404,20191113,18,PCA,-78.55537106178735
286404,20191113,18,PM2.5,2.0
286410,20191113,19,PCA,-88.97421980886678
286410,20191113,19,PM2.5,5.0
286416,20191113,20,PCA,-90.87211583088487
286416,20191113,20,PM2.5,5.0
286422,20191113,21,PCA,-79.28867658024717
286422,20191113,21,PM2.5,8.0
286428,20191113,22,PCA,-73.99283403385336
286428,20191113,22,PM2.5,14.0
286434,20191113,23,PCA,-80.42734416227341
286434,20191113,23,PM2.5,12.0
286440,20191114,0,PCA,-57.107194377691044
286440,20191114,0,PM2.5,29.0
286446,20191114,1,PCA,-76.9325967569498
286446,20191114,1,PM2.5,8.0
286452,20191114,2,PCA,-76.21530046014959
286452,20191114,2,PM2.5,14.0
286458,20191114,3,PCA,-85.57848886130756
286458,20191114,3,PM2.5,7.5
286464,20191114,4,PCA,-92.39382629742606
286464,20191114,4,PM2.5,1.0
286470,20191114,5,PCA,-85.61097463494598
286470,20191114,5,PM2.5,8.0
286476,20191114,6,PCA,-83.12296251673024
286476,20191114,6,PM2.5,12.0
286482,20191114,7,PCA,-76.99919290857623
286482,20191114,7,PM2.5,16.0
286488,20191114,8,PCA,-67.53744399999877
286488,20191114,8,PM2.5,21.0
286494,20191114,9,PCA,-68.97380596016826
286494,20191114,9,PM2.5,18.0
286500,20191114,10,PCA,-75.99944058128308
286500,20191114,10,PM2.5,16.0
286506,20191114,11,PCA,-74.35936329935414
286506,20191114,11,PM2.5,11.0
286512,20191114,12,PCA,-77.3367878975944
286512,20191114,12,PM2.5,17.0
286518,20191114,13,PCA,-62.14036484137709
286518,20191114,13,PM2.5,15.0
286524,20191114,14,PCA,-48.301349944993326
286524,20191114,14,PM2.5,20.0
286530,20191114,15,PCA,-38.07869705718832
286530,20191114,15,PM2.5,27.0
286536,20191114,16,PCA,-32.98890340502444
286536,20191114,16,PM2.5,28.0
286542,20191114,17,PCA,-28.320096110767032
286542,20191114,17,PM2.5,30.0
286548,20191114,18,PCA,-17.137260246220585
286548,20191114,18,PM2.5,34.0
286554,20191114,19,PCA,-19.78508491480292
286554,20191114,19,PM2.5,41.0
286560,20191114,20,PCA,-1.0124736343997474
286560,20191114,20,PM2.5,52.0
286566,20191114,21,PCA,5.597563597819532
286566,20191114,21,PM2.5,58.0
286572,20191114,22,PCA,-3.5646791745220443
286572,20191114,22,PM2.5,55.0
286578,20191114,23,PCA,-15.123091864690252
286578,20191114,23,PM2.5,46.0
286584,20191115,0,PCA,-40.66284563146146
286584,20191115,0,PM2.5,32.0
286590,20191115,1,PCA,-35.941373771121725
286590,20191115,1,PM2.5,32.0
286596,20191115,2,PCA,-32.32376795679705
286596,20191115,2,PM2.5,33.0
286602,20191115,3,PCA,-32.21134813032594
286602,20191115,3,PM2.5,35.0
286608,20191115,4,PCA,-30.455509956060517
286608,20191115,4,PM2.5,34.0
286614,20191115,5,PCA,-36.64051525969899
286614,20191115,5,PM2.5,32.0
286620,20191115,6,PCA,-40.60057190286996
286620,20191115,6,PM2.5,25.0
286626,20191115,7,PCA,-43.28642249637794
286626,20191115,7,PM2.5,25.0
286632,20191115,8,PCA,-28.894529170180167
286632,20191115,8,PM2.5,30.0
286638,20191115,9,PCA,-38.75650955081221
286638,20191115,9,PM2.5,29.0
286644,20191115,10,PCA,-36.64572970931468
286644,20191115,10,PM2.5,29.0
286650,20191115,11,PCA,-8.569904322366806
286650,20191115,11,PM2.5,44.0
286656,20191115,12,PCA,10.618019357705528
286656,20191115,12,PM2.5,58.0
286662,20191115,13,PCA,14.381278644568331
286662,20191115,13,PM2.5,66.0
286668,20191115,14,PCA,-6.605353793477434
286668,20191115,14,PM2.5,55.0
286674,20191115,15,PCA,-23.056233922126555
286674,20191115,15,PM2.5,40.0
286680,20191115,16,PCA,-24.45010340354943
286680,20191115,16,PM2.5,39.0
286686,20191115,17,PCA,-22.435954258086266
286686,20191115,17,PM2.5,37.0
286692,20191115,18,PCA,-21.17700161239485
286692,20191115,18,PM2.5,40.0
286698,20191115,19,PCA,-24.88200665870931
286698,20191115,19,PM2.5,38.0
286704,20191115,20,PCA,-23.534043050224913
286704,20191115,20,PM2.5,39.0
286710,20191115,21,PCA,-22.190764355815777
286710,20191115,21,PM2.5,40.0
286716,20191115,22,PCA,-26.911123481180528
286716,20191115,22,PM2.5,40.0
286722,20191115,23,PCA,-38.66193948863115
286722,20191115,23,PM2.5,34.0
286728,20191116,0,PCA,-35.27428643906343
286728,20191116,0,PM2.5,38.0
286734,20191116,1,PCA,-35.7969232883532
286734,20191116,1,PM2.5,38.0
286740,20191116,2,PCA,-37.02162702239008
286740,20191116,2,PM2.5,36.0
286746,20191116,3,PCA,-23.992142540171326
286746,20191116,3,PM2.5,43.0
286752,20191116,4,PCA,-17.710472775172732
286752,20191116,4,PM2.5,47.0
286758,20191116,5,PCA,-27.390950244381106
286758,20191116,5,PM2.5,39.0
286764,20191116,6,PCA,-24.042086544254662
286764,20191116,6,PM2.5,41.0
286770,20191116,7,PCA,-25.843663511592805
286770,20191116,7,PM2.5,39.0
286776,20191116,8,PCA,-20.768019459724837
286776,20191116,8,PM2.5,44.0
286782,20191116,9,PCA,-20.707493560227594
286782,20191116,9,PM2.5,46.0
286788,20191116,10,PCA,-11.486028373851367
286788,20191116,10,PM2.5,48.0
286794,20191116,11,PCA,-9.487640784423936
286794,20191116,11,PM2.5,53.0
286800,20191116,12,PCA,-15.423629982844956
286800,20191116,12,PM2.5,50.0
286806,20191116,13,PCA,-14.796427425906128
286806,20191116,13,PM2.5,51.0
286812,20191116,14,PCA,-21.899905174590877
286812,20191116,14,PM2.5,47.0
286818,20191116,15,PCA,-22.993705715517173
286818,20191116,15,PM2.5,46.0
286824,20191116,16,PCA,-8.793281619737888
286824,20191116,16,PM2.5,53.0
286830,20191116,17,PCA,2.941242950634099
286830,20191116,17,PM2.5,60.0
286836,20191116,18,PCA,-10.227890373492581
286836,20191116,18,PM2.5,52.0
286842,20191116,19,PCA,3.8751327936406494
286842,20191116,19,PM2.5,61.0
